,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
871,en,POTUS,1349149096909668363,True,1387574739363942404,After just 100 days I can report to the nation: America is on the move again.,[],[],[],[],USA,After just 100 days I can report to the nation  America is on the move again ,2021-04-29 01:00:00
872,en,POTUS,1349149096909668363,True,1387571486542766085,Tune in as I deliver my first address to a Joint Session of Congress. https://t.co/9j8BqapGCC,[],[],[],['https://t.co/9j8BqapGCC'],USA,Tune in as I deliver my first address to a Joint Session of Congress  https   t co 9j8BqapGCC,2021-04-29 01:00:00
873,en,POTUS,1349149096909668363,True,1387518834735734789,Looking forward to tonight’s address to recap our progress and chart a path forward. Join me. https://t.co/oV7cEir7ve,[],[],[],[],USA,Looking forward to tonight’s address to recap our progress and chart a path forward  Join me  https   t co oV7cEir7ve,2021-04-28 21:00:00
874,en,POTUS,1349149096909668363,True,1387422304808878087,"To make tonight’s joint address accessible for all Americans, every White House livestream will have American Sign Language (ASL) interpretation for the first time in history. You can learn more about how to tune in here: https://t.co/0MicNU8f7S",[],[],[],['https://t.co/0MicNU8f7S'],USA,To make tonight’s joint address accessible for all Americans  every White House livestream will have American Sign Language  ASL  interpretation for the first time in history  You can learn more about how to tune in here  https   t co 0MicNU8f7S,2021-04-28 15:00:00
875,en,POTUS,1349149096909668363,True,1387388503810625540,"Tonight, I’ll be delivering my first address to a Joint Session of Congress. You can watch right here on Twitter, where we’ll be providing commentary from administration officials throughout the speech. Learn more: https://t.co/0MicNU8f7S",[],[],[],['https://t.co/0MicNU8f7S'],USA,Tonight  I’ll be delivering my first address to a Joint Session of Congress  You can watch right here on Twitter  where we’ll be providing commentary from administration officials throughout the speech  Learn more  https   t co 0MicNU8f7S,2021-04-28 13:00:00
876,en,POTUS,1349149096909668363,True,1387157107716263944,When the CDC says you don’t have to wear a mask outside if you’re fully vaccinated and not in a crowd. https://t.co/4XqtkZGjsI,[],[],[],[],USA,When the CDC says you don’t have to wear a mask outside if you’re fully vaccinated and not in a crowd  https   t co 4XqtkZGjsI,2021-04-27 22:00:00
877,en,POTUS,1349149096909668363,True,1387123131500924929,"I believe no one should work full time and still live in poverty. That’s why today, I raised the minimum wage to $15 an hour for people working on federal contracts.",[],[],[],[],USA,I believe no one should work full time and still live in poverty  That’s why today  I raised the minimum wage to  15 an hour for people working on federal contracts ,2021-04-27 19:00:00
878,en,POTUS,1349149096909668363,True,1387106268188446722,"Yes, the vaccines are about saving your life and the lives of the people around you. But they are also about helping you get back to normal living.

Go get the shot — it’s never been easier.",[],[],[],[],USA,Yes  the vaccines are about saving your life and the lives of the people around you  But they are also about helping you get back to normal living Go get the shot — it’s never been easier ,2021-04-27 18:00:00
879,en,POTUS,1349149096909668363,True,1387104758335479813,"Because of the extraordinary progress we’ve made in the fight against COVID-19, the CDC made a big announcement today: If you are fully vaccinated — and if you are outdoors and not in a large crowd — you no longer need to wear a mask.",[],[],[],[],USA,Because of the extraordinary progress we’ve made in the fight against COVID 19  the CDC made a big announcement today  If you are fully vaccinated — and if you are outdoors and not in a large crowd — you no longer need to wear a mask ,2021-04-27 18:00:00
880,en,POTUS,1349149096909668363,True,1387102955397058566,Tune in as I deliver an update on our COVID-19 response. https://t.co/FAKVRf9ELF,[],[],[],['https://t.co/FAKVRf9ELF'],USA,Tune in as I deliver an update on our COVID 19 response  https   t co FAKVRf9ELF,2021-04-27 18:00:00
881,en,POTUS,1349149096909668363,True,1386831207179198464,"With the American Jobs Plan, we’re going to bring quality, affordable high-speed internet to every single American — no matter where they live.",[],[],[],[],USA,With the American Jobs Plan  we’re going to bring quality  affordable high speed internet to every single American — no matter where they live ,2021-04-27 00:00:00
882,en,POTUS,1349149096909668363,True,1386809816530702337,"Remember: If you received either the Pfizer or Moderna COVID-19 vaccine, you need two doses to receive the full scope of protection. Don’t skip your second shot.",[],[],[],[],USA,Remember  If you received either the Pfizer or Moderna COVID 19 vaccine  you need two doses to receive the full scope of protection  Don’t skip your second shot ,2021-04-26 23:00:00
883,en,POTUS,1349149096909668363,True,1386792203306115076,"I believe every worker should have a real opportunity to organize and collectively bargain. That’s why today, I established a White House Task Force on Worker Organizing and Empowerment — helping empower workers to make the right choice for themselves and their families. https://t.co/BexAgGmHAI",[],[],[],[],USA,I believe every worker should have a real opportunity to organize and collectively bargain  That’s why today  I established a White House Task Force on Worker Organizing and Empowerment — helping empower workers to make the right choice for themselves and their families  https   t co BexAgGmHAI,2021-04-26 21:00:00
884,en,POTUS,1349149096909668363,True,1386756976789671939,"Today, we’re launching a new program funded by the American Rescue Plan to provide nutrition assistance to more than 30 million children over the summer. Help is here to ensure no kid goes hungry in America.",[],[],[],[],USA,Today  we’re launching a new program funded by the American Rescue Plan to provide nutrition assistance to more than 30 million children over the summer  Help is here to ensure no kid goes hungry in America ,2021-04-26 19:00:00
885,en,POTUS,1349149096909668363,True,1386746809431830536,"Today, I spoke with Prime Minister @narendramodi and pledged America’s full support to provide emergency assistance and resources in the fight against COVID-19. India was there for us, and we will be there for them.",[],[],['narendramodi'],[],USA,Today  I spoke with Prime Minister  narendramodi and pledged America’s full support to provide emergency assistance and resources in the fight against COVID 19  India was there for us  and we will be there for them ,2021-04-26 18:00:00
886,en,POTUS,1349149096909668363,True,1386692192031363073,"To the millions of Americans getting vaccinated every day: your actions are a powerful demonstration of unity and resolve. And a reminder of what we can accomplish when we pull together. Thank you for doing your part to protect yourselves, your loved ones, and your neighbors. https://t.co/iEy2PSBcYm",[],[],[],[],USA,To the millions of Americans getting vaccinated every day  your actions are a powerful demonstration of unity and resolve  And a reminder of what we can accomplish when we pull together  Thank you for doing your part to protect yourselves  your loved ones  and your neighbors  https   t co iEy2PSBcYm,2021-04-26 15:00:00
887,en,POTUS,1349149096909668363,True,1386462023849025536,"Jill and I send our best wishes to people of the Jain faith celebrating Mahavir Jayanti. Mahavir Swami guided others to seek truth, turn away from violence, and live in harmony with all beings. May we strive to uphold these values.",[],[],[],[],USA,Jill and I send our best wishes to people of the Jain faith celebrating Mahavir Jayanti  Mahavir Swami guided others to seek truth  turn away from violence  and live in harmony with all beings  May we strive to uphold these values ,2021-04-25 23:00:00
888,en,POTUS,1349149096909668363,True,1386447427935293444,"Get vaccinated, folks.",[],[],[],[],USA,Get vaccinated  folks ,2021-04-25 23:00:00
889,en,POTUS,1349149096909668363,True,1386401947729633280,"Just as India sent assistance to the United States as our hospitals were strained early in the pandemic, we are determined to help India in its time of need. https://t.co/SzWRj0eP3y",[],[],[],['https://t.co/SzWRj0eP3y'],USA,Just as India sent assistance to the United States as our hospitals were strained early in the pandemic  we are determined to help India in its time of need  https   t co SzWRj0eP3y,2021-04-25 19:00:00
890,en,POTUS,1349149096909668363,True,1386379482861379585,Don’t forget: A special enrollment period for health insurance is open through August 15. Head to https://t.co/gRX1fGFEzj and join the over half a million Americans who’ve gotten covered.,[],[],[],['https://t.co/gRX1fGFEzj'],USA,Don’t forget  A special enrollment period for health insurance is open through August 15  Head to https   t co gRX1fGFEzj and join the over half a million Americans who’ve gotten covered ,2021-04-25 18:00:00
891,en,POTUS,1349149096909668363,True,1386354702351220739,Our best days still lie ahead. https://t.co/QiTZbt8OTK,[],[],[],[],USA,Our best days still lie ahead  https   t co QiTZbt8OTK,2021-04-25 16:00:00
892,en,POTUS,1349149096909668363,True,1386076099130580995,"Before I took office, I promised help was on the way. Just three months in, I’m proud to say help is here. We’ve delivered over 150 million relief checks, administered over 200 million shots, and are working hard to build back better every day.",[],[],[],[],USA,Before I took office  I promised help was on the way  Just three months in  I’m proud to say help is here  We’ve delivered over 150 million relief checks  administered over 200 million shots  and are working hard to build back better every day ,2021-04-24 22:00:00
893,en,POTUS,1349149096909668363,True,1386032194020429827,"America has never been unable to meet a challenge if we put our minds to it.
 
I know we can tackle the threat of climate change while seizing the opportunities of a cleaner, stronger, and more resilient economy.
 
Let’s get to work.",[],[],[],[],USA,America has never been unable to meet a challenge if we put our minds to it  I know we can tackle the threat of climate change while seizing the opportunities of a cleaner  stronger  and more resilient economy  Let’s get to work ,2021-04-24 19:00:00
894,en,POTUS,1349149096909668363,True,1385956924768804871,"The truth is I’m a union president, and I make no bones about that. I’m committed to strengthening our unions and rebuilding the backbone of this country — the middle class. I sat down to talk with Louis about my plans to make it happen. https://t.co/bDPugJL0P5",[],[],[],[],USA,The truth is I’m a union president  and I make no bones about that  I’m committed to strengthening our unions and rebuilding the backbone of this country — the middle class  I sat down to talk with Louis about my plans to make it happen  https   t co bDPugJL0P5,2021-04-24 14:00:00
895,en,POTUS,1349149096909668363,True,1385737978308435968,"It is time for Congress to eliminate gun manufacturers’ immunity from liability.
 
I thank Congressman Schiff and Senator Blumenthal for their leadership, and urge Congress to swiftly repeal this immunity.",[],[],[],[],USA,It is time for Congress to eliminate gun manufacturers’ immunity from liability  I thank Congressman Schiff and Senator Blumenthal for their leadership  and urge Congress to swiftly repeal this immunity ,2021-04-24 00:00:00
896,en,POTUS,1349149096909668363,True,1385707553460350977,"It’s long past time giant corporations pay their fair share.
 
I believe we should raise the corporate tax rate, then use that money to rebuild our infrastructure, expand high-speed internet, and ensure every American has clean drinking water.
 
Let’s make it happen.",['xp'],[],[],[],USA,It’s long past time giant corporations pay their fair share  I believe we should raise the corporate tax rate  then use that money to rebuild our infrastructure  eand high speed internet  and ensure every American has clean drinking water  Let’s make it happen ,2021-04-23 22:00:00
897,en,POTUS,1349149096909668363,True,1385680296046116864,There’s no time to waste when it comes to the existential threat of climate change. That’s why I’ve set a bold new goal of cutting U.S. greenhouse gas emissions at least in half by 2030.,[],[],[],[],USA,There’s no time to waste when it comes to the existential threat of climate change  That’s why I’ve set a bold new goal of cutting U S  greenhouse gas emissions at least in half by 2030 ,2021-04-23 20:00:00
898,en,POTUS,1349149096909668363,True,1385595796662460416,"From the moment we took office, my Administration has been working around the clock to get America vaccinated quickly and equitably.

Here’s a breakdown of our progress: https://t.co/2kxSimaWQc",[],[],[],[],USA,From the moment we took office  my Administration has been working around the clock to get America vaccinated quickly and equitably Here’s a breakdown of our progress  https   t co 2kxSimaWQc,2021-04-23 14:00:00
899,en,POTUS,1349149096909668363,True,1385393986001588229,"No one should be denied a roof over their head simply because of their gender identity. Today, @HUDgov took action to make that clear. https://t.co/BMmRG6EWfQ",[],[],['HUDgov'],['https://t.co/BMmRG6EWfQ'],USA,No one should be denied a roof over their head simply because of their gender identity  Today   HUDgov took action to make that clear  https   t co BMmRG6EWfQ,2021-04-23 01:00:00
900,en,POTUS,1349149096909668363,True,1385383920338866177,"To all the states, cities, tribal nations, businesses, and organizations that stepped up the past four years to lead on tackling climate change: thank you. 
 
Today we announced a new national target and from here on out, you’ll have a partner in me and my Administration.",[],[],[],[],USA,To all the states  cities  tribal nations  businesses  and organizations that stepped up the past four years to lead on tackling climate change  thank you   Today we announced a new national target and from here on out  you’ll have a partner in me and my Administration ,2021-04-23 00:00:00
901,en,POTUS,1349149096909668363,True,1385368353196347395,"We’ve officially passed 200 million shots since the start of our Administration. It’s a big milestone, but we still have a long way to go. Get vaccinated, folks. https://t.co/EgRIlGQKlV",[],[],[],[],USA,We’ve officially passed 200 million shots since the start of our Administration  It’s a big milestone  but we still have a long way to go  Get vaccinated  folks  https   t co EgRIlGQKlV,2021-04-22 23:00:00
902,en,POTUS,1349149096909668363,True,1385343517359288323,"I applaud the Senate and the Congressional Asian Pacific American Caucus for passing the COVID-19 Hate Crimes Act — and for bringing us closer to achieving justice and equality for the AAPI community.

Acts of hate against Asian Americans are wrong, un-American, and must stop.",[],[],[],[],USA,I applaud the Senate and the Congressional Asian Pacific American Caucus for passing the COVID 19 Hate Crimes Act — and for bringing us closer to achieving justice and equality for the AAPI community Acts of hate against Asian Americans are wrong  un American  and must stop ,2021-04-22 21:00:00
903,en,POTUS,1349149096909668363,True,1385319373276172288,"No nation can solve the climate crisis on our own — all of us have to step up. Today’s Leaders Summit on Climate is our first step to set our world on a path to a secure, prosperous, and sustainable future.
 
Time is short, but I believe that we can and will do this. https://t.co/t49hfXdkEd",[],[],[],[],USA,No nation can solve the climate crisis on our own — all of us have to step up  Today’s Leaders Summit on Climate is our first step to set our world on a path to a secure  prosperous  and sustainable future  Time is short  but I believe that we can and will do this  https   t co t49hfXdkEd,2021-04-22 20:00:00
904,en,POTUS,1349149096909668363,True,1385269414564597764,"Today, we officially reached our goal of 200 million shots in my first 100 days.
 
Make no mistake: This is an American achievement. It’s a powerful demonstration of unity and resolve. And a reminder of what we can accomplish when we come together in pursuit of a common goal.",[],[],[],[],USA,Today  we officially reached our goal of 200 million shots in my first 100 days  Make no mistake  This is an American achievement  It’s a powerful demonstration of unity and resolve  And a reminder of what we can accomplish when we come together in pursuit of a common goal ,2021-04-22 16:00:00
905,en,POTUS,1349149096909668363,True,1385258342373892103,America is back. We rejoined the Paris Agreement and are ready to rally the world to tackle the climate crisis. Let’s do this.,[],[],[],[],USA,America is back  We rejoined the Paris Agreement and are ready to rally the world to tackle the climate crisis  Let’s do this ,2021-04-22 16:00:00
906,en,POTUS,1349149096909668363,True,1385247045376749569,"The signs are unmistakable.
The science is undeniable.
The costs of inaction keep mounting.
 
The United States isn’t waiting — we are resolved to take action to combat climate change.",[],[],[],[],USA,The signs are unmistakable The science is undeniable The costs of inaction keep mounting  The United States isn’t waiting — we are resolved to take action to combat climate change ,2021-04-22 15:00:00
907,en,POTUS,1349149096909668363,True,1385243242359312386,"When I think of climate change, I think about jobs. 
 
Within our climate response lies an extraordinary engine of job creation ready to be fired up.",[],[],[],[],USA,When I think of climate change  I think about jobs   Within our climate response lies an extraordinary engine of job creation ready to be fired up ,2021-04-22 15:00:00
908,en,POTUS,1349149096909668363,True,1385232169468055561,"This Earth Day, I’m proud to say science is back.",[],[],[],[],USA,This Earth Day  I’m proud to say science is back ,2021-04-22 14:00:00
909,en,POTUS,1349149096909668363,True,1385202170513997829,"Today I’m bringing together leaders from around the world to meet this moment of climate peril, and extraordinary opportunity. No nation can solve this crisis on its own, and this summit is a step on a path to a secure, prosperous, and sustainable future. https://t.co/lcUUsgyEo3",[],[],[],['https://t.co/lcUUsgyEo3'],USA,Today I’m bringing together leaders from around the world to meet this moment of climate peril  and extraordinary opportunity  No nation can solve this crisis on its own  and this summit is a step on a path to a secure  prosperous  and sustainable future  https   t co lcUUsgyEo3,2021-04-22 12:00:00
910,en,POTUS,1349149096909668363,True,1385025558766047234,"We’re making incredible progress when it comes to beating COVID-19. But in this moment, we can’t just rebuild to the way things were before the pandemic — we have to build back better. 

That’s exactly what the American Jobs Plan does.",[],[],[],[],USA,We’re making incredible progress when it comes to beating COVID 19  But in this moment  we can’t just rebuild to the way things were before the pandemic — we have to build back better  That’s exactly what the American Jobs Plan does ,2021-04-22 00:00:00
911,en,POTUS,1349149096909668363,True,1385016750417268737,"Congratulations to Vanita Gupta on making history as the first woman of color to serve as Associate Attorney General. Now, I urge the Senate to confirm Kristen Clarke. Both are eminently qualified, highly respected lawyers who are dedicated to advancing racial equity and justice.",[],[],[],[],USA,Congratulations to Vanita Gupta on making history as the first woman of color to serve as Associate Attorney General  Now  I urge the Senate to confirm Kristen Clarke  Both are eminently qualified  highly respected lawyers who are dedicated to advancing racial equity and justice ,2021-04-22 00:00:00
912,en,POTUS,1349149096909668363,True,1385006061678120962,"Housing is infrastructure. 
Broadband is infrastructure.
Caregiving is infrastructure.
 
@SecFudge sat down to explain: https://t.co/bY8TKqcrKG",['xp'],[],['SecFudge'],[],USA,Housing is infrastructure  Broadband is infrastructure Caregiving is infrastructure   SecFudge sat down to elain  https   t co bY8TKqcrKG,2021-04-21 23:00:00
913,en,POTUS,1349149096909668363,True,1384992882285756416,Businesses should know: they can provide paid time off for vaccines without a hit to their bottom line. That’s the American Rescue Plan at work. Go to https://t.co/4yb5uVon5x to learn more. https://t.co/ZKFICmzr88,[],[],[],['https://t.co/4yb5uVon5x'],USA,Businesses should know  they can provide paid time off for vaccines without a hit to their bottom line  That’s the American Rescue Plan at work  Go to https   t co 4yb5uVon5x to learn more  https   t co ZKFICmzr88,2021-04-21 22:00:00
914,en,POTUS,1349149096909668363,True,1384970119131041793,"America’s national parks are irreplaceable treasures. They amaze us, inspire us, fill us with pride, and belong to all of us in equal measure. This National Park Week, I want to hear about your favorite memory at one of our national parks. Share by replying to this tweet. https://t.co/oI7xXpUCQd",[],[],[],[],USA,America’s national parks are irreplaceable treasures  They amaze us  inspire us  fill us with pride  and belong to all of us in equal measure  This National Park Week  I want to hear about your favorite memory at one of our national parks  Share by replying to this tweet  https   t co oI7xXpUCQd,2021-04-21 21:00:00
915,en,POTUS,1349149096909668363,True,1384948805020303360,"Yesterday, Vice President Harris and I met with leaders of the Congressional Hispanic Caucus in the Oval Office. From achieving vaccine equity to passing immigration reform — we’re committed to working together to make progress on our shared goals and priorities. https://t.co/A02iuPhXgO",[],[],[],[],USA,Yesterday  Vice President Harris and I met with leaders of the Congressional Hispanic Caucus in the Oval Office  From achieving vaccine equity to passing immigration reform — we’re committed to working together to make progress on our shared goals and priorities  https   t co A02iuPhXgO,2021-04-21 19:00:00
916,en,POTUS,1349149096909668363,True,1384933772014067718,I believe everyone who wants a vaccine should be able to get one. Today I announced a tax credit made possible by the American Rescue Plan to help employers offer paid leave to workers getting vaccinated. Go to https://t.co/4yb5uVon5x to learn more.,[],[],[],['https://t.co/4yb5uVon5x'],USA,I believe everyone who wants a vaccine should be able to get one  Today I announced a tax credit made possible by the American Rescue Plan to help employers offer paid leave to workers getting vaccinated  Go to https   t co 4yb5uVon5x to learn more ,2021-04-21 18:00:00
917,en,POTUS,1349149096909668363,True,1384925903243948032,My Administration is working around the clock to get America vaccinated as quickly as possible. Tune in as I deliver an update on our progress and the state of vaccinations. https://t.co/jxOtlPOzsW,[],[],[],['https://t.co/jxOtlPOzsW'],USA,My Administration is working around the clock to get America vaccinated as quickly as possible  Tune in as I deliver an update on our progress and the state of vaccinations  https   t co jxOtlPOzsW,2021-04-21 18:00:00
918,en,POTUS,1349149096909668363,True,1384869637628772352,"The guilty verdict does not bring back George Floyd. But through the family’s pain, they are finding purpose so George’s legacy will not be just about his death, but about what we must do in his memory. https://t.co/swjH0yprjN",[],[],[],[],USA,The guilty verdict does not bring back George Floyd  But through the family’s pain  they are finding purpose so George’s legacy will not be just about his death  but about what we must do in his memory  https   t co swjH0yprjN,2021-04-21 14:00:00
919,en,POTUS,1349149096909668363,True,1384856867478855682,We can and we must do more to reduce the likelihood that tragedies like this will ever happen or occur again. To ensure that Black and Brown people — or anyone — don’t fear interactions with law enforcement. https://t.co/z2VV09gtKf,[],[],[],[],USA,We can and we must do more to reduce the likelihood that tragedies like this will ever happen or occur again  To ensure that Black and Brown people — or anyone — don’t fear interactions with law enforcement  https   t co z2VV09gtKf,2021-04-21 13:00:00
920,en,POTUS,1349149096909668363,True,1384660069133033474,This can be a giant step forward in the march toward justice in America. https://t.co/IUjvgxZfaT,[],[],[],[],USA,This can be a giant step forward in the march toward justice in America  https   t co IUjvgxZfaT,2021-04-21 00:00:00
921,en,POTUS,1349149096909668363,True,1384651594235580422,This can be a moment of significant change.,[],[],[],[],USA,This can be a moment of significant change ,2021-04-21 00:00:00
922,en,POTUS,1349149096909668363,True,1384648826544349185,"“I can’t breathe.”
 
Those were George Floyd’s last words.
 
We cannot let them die with him. We have to keep hearing them.
 
We must not turn away. We cannot turn away.",[],[],[],[],USA,“I can’t breathe ” Those were George Floyd’s last words  We cannot let them die with him  We have to keep hearing them  We must not turn away  We cannot turn away ,2021-04-20 23:00:00
923,en,POTUS,1349149096909668363,True,1384647989776486401,"There’s meaningful police reform legislation in George Floyd’s name, but it shouldn’t take a year to get it done.
 
I assured the Floyd family that we’re going to continue to fight for the passage of the George Floyd Justice in Policing Act so I can sign it into law right away.",[],[],[],[],USA,There’s meaningful police reform legislation in George Floyd’s name  but it shouldn’t take a year to get it done  I assured the Floyd family that we’re going to continue to fight for the passage of the George Floyd Justice in Policing Act so I can sign it into law right away ,2021-04-20 23:00:00
924,en,POTUS,1349149096909668363,True,1384647427525726213,"No one should be above the law.
 
Today’s verdict sends that message, but it is not enough. We can’t stop here.
 
In order to deliver real change and reform, we can and we must do more to reduce the likelihood that tragedies like this ever occur.",[],[],[],[],USA,No one should be above the law  Today’s verdict sends that message  but it is not enough  We can’t stop here  In order to deliver real change and reform  we can and we must do more to reduce the likelihood that tragedies like this ever occur ,2021-04-20 23:00:00
925,en,POTUS,1349149096909668363,True,1384646702360113152,"Today, a jury in Minnesota found former Minneapolis Police Officer Derek Chauvin guilty of murdering George Floyd.
 
The verdict is a step forward.
 
And while nothing can ever bring George Floyd back, this can be a giant step forward on the march towards justice in America.",[],[],[],[],USA,Today  a jury in Minnesota found former Minneapolis Police Officer Derek Chauvin guilty of murdering George Floyd  The verdict is a step forward  And while nothing can ever bring George Floyd back  this can be a giant step forward on the march towards justice in America ,2021-04-20 23:00:00
926,en,POTUS,1349149096909668363,True,1384644682819547138,Please join me and the Vice President as we deliver remarks on the verdict in the trial of Derek Chauvin. https://t.co/gE87hnPyVp,[],[],[],['https://t.co/gE87hnPyVp'],USA,Please join me and the Vice President as we deliver remarks on the verdict in the trial of Derek Chauvin  https   t co gE87hnPyVp,2021-04-20 23:00:00
927,en,POTUS,1349149096909668363,True,1384589635859406851,"This afternoon, I’m touring the Proterra electric battery manufacturing facility in South Carolina. Tune in. https://t.co/34DeLFM75v",[],[],[],['https://t.co/34DeLFM75v'],USA,This afternoon  I’m touring the Proterra electric battery manufacturing facility in South Carolina  Tune in  https   t co 34DeLFM75v,2021-04-20 19:00:00
928,en,POTUS,1349149096909668363,True,1384550246211104768,The U.S.-Japanese alliance is stronger than ever. https://t.co/XLkpaA5CkU,[],[],[],[],USA,The U S  Japanese alliance is stronger than ever  https   t co XLkpaA5CkU,2021-04-20 17:00:00
929,en,POTUS,1349149096909668363,True,1384495293169913857,"It’s with great sadness that Jill and I learned of the passing of Vice President Walter Mondale, but great gratitude that we were able to call one of our nation’s most dedicated patriots and public servants a dear friend and mentor. Our hearts go out to the Mondale family.",[],[],[],[],USA,It’s with great sadness that Jill and I learned of the passing of Vice President Walter Mondale  but great gratitude that we were able to call one of our nation’s most dedicated patriots and public servants a dear friend and mentor  Our hearts go out to the Mondale family ,2021-04-20 13:00:00
930,en,POTUS,1349149096909668363,True,1384301302864220163,"Today, I brought together Members of Congress for a discussion on the American Jobs Plan. These members are all former governors and mayors, so they understand the issues at stake firsthand. I’m confident that together, we’ll be able to rebuild our nation’s infrastructure. https://t.co/AFMQ02Qp9N",[],[],[],[],USA,Today  I brought together Members of Congress for a discussion on the American Jobs Plan  These members are all former governors and mayors  so they understand the issues at stake firsthand  I’m confident that together  we’ll be able to rebuild our nation’s infrastructure  https   t co AFMQ02Qp9N,2021-04-20 00:00:00
931,en,POTUS,1349149096909668363,True,1384257976131670018,"Today, the Ingenuity Mars Helicopter achieved liftoff — becoming the first aircraft to fly on another planet. NASA proved once again that with relentless determination and the power of America’s best minds, anything is possible. https://t.co/elC4KPgSOL",[],[],[],[],USA,Today  the Ingenuity Mars Helicopter achieved liftoff — becoming the first aircraft to fly on another planet  NASA proved once again that with relentless determination and the power of America’s best minds  anything is possible  https   t co elC4KPgSOL,2021-04-19 21:00:00
932,en,POTUS,1349149096909668363,True,1384236378947350541,"Thanks for tuning into last night’s Roll Up Your Sleeves special. Today, every American 16+ is eligible to get a COVID-19 vaccine. It’s free. It’s safe, and it’s how we’re going to bring this pandemic to an end. Get your vaccine. https://t.co/raYdnl8bxF",[],[],[],[],USA,Thanks for tuning into last night’s Roll Up Your Sleeves special  Today  every American 16  is eligible to get a COVID 19 vaccine  It’s free  It’s safe  and it’s how we’re going to bring this pandemic to an end  Get your vaccine  https   t co raYdnl8bxF,2021-04-19 20:00:00
933,en,POTUS,1349149096909668363,True,1384215260781944834,"Everyone 16 and older in America is eligible for the shot today. Go and get ‘em, folks.",[],[],[],[],USA,Everyone 16 and older in America is eligible for the shot today  Go and get ‘em  folks ,2021-04-19 19:00:00
934,en,POTUS,1349149096909668363,True,1384164537637629954,"From roads and bridges to high-speed internet and caregiving — the American Jobs Plan covers a lot of ground. So, I asked @SecretaryPete to break things down: https://t.co/8NNqeykbch",[],[],['SecretaryPete'],[],USA,From roads and bridges to high speed internet and caregiving — the American Jobs Plan covers a lot of ground  So  I asked  SecretaryPete to break things down  https   t co 8NNqeykbch,2021-04-19 15:00:00
935,en,POTUS,1349149096909668363,True,1384136220284915712,"As of today, every American is eligible to receive the COVID-19 vaccine. For yourself, your neighbors, and your family — please, get your vaccine. https://t.co/o75JYpGe6r",[],[],[],[],USA,As of today  every American is eligible to receive the COVID 19 vaccine  For yourself  your neighbors  and your family — please  get your vaccine  https   t co o75JYpGe6r,2021-04-19 13:00:00
936,en,POTUS,1349149096909668363,True,1383850315363938304,Let me be clear: Every American has a right to clean drinking water. The American Jobs Plan will finally make that a reality by replacing 100% of America’s lead pipes and service lines.,[],[],[],[],USA,Let me be clear  Every American has a right to clean drinking water  The American Jobs Plan will finally make that a reality by replacing 100  of America’s lead pipes and service lines ,2021-04-18 19:00:00
937,en,POTUS,1349149096909668363,True,1383779550304161804,"Imagine a future where we lead the world and tackle the threat of climate change with American jobs and ingenuity.

We can make that future a reality with the American Jobs Plan. https://t.co/JcraqYmsjz",[],[],[],[],USA,Imagine a future where we lead the world and tackle the threat of climate change with American jobs and ingenuity We can make that future a reality with the American Jobs Plan  https   t co JcraqYmsjz,2021-04-18 14:00:00
938,en,POTUS,1349149096909668363,True,1383552100295004167,"Wear a mask.
Stay socially distanced.
Wash your hands.
Get vaccinated.
 
Now is not the time to let up in the battle against COVID-19 — we have to fight this to the end.",[],[],[],[],USA,Wear a mask Stay socially distanced Wash your hands Get vaccinated  Now is not the time to let up in the battle against COVID 19 — we have to fight this to the end ,2021-04-17 23:00:00
939,en,POTUS,1349149096909668363,True,1383484152591183875,We can’t just build back to the way things were before the pandemic — we need to reimagine and build a new American economy.,[],[],[],[],USA,We can’t just build back to the way things were before the pandemic — we need to reimagine and build a new American economy ,2021-04-17 18:00:00
940,en,POTUS,1349149096909668363,True,1383420121784328205,Our nation’s caregivers have been undervalued for far too long — and it’s time they receive the pay and benefits they deserve. I sat down with Susie from Texas to discuss how the American Jobs Plan will help caregivers like her. https://t.co/V2jhtiS7PN,[],[],[],[],USA,Our nation’s caregivers have been undervalued for far too long — and it’s time they receive the pay and benefits they deserve  I sat down with Susie from Texas to discuss how the American Jobs Plan will help caregivers like her  https   t co V2jhtiS7PN,2021-04-17 14:00:00
941,en,POTUS,1349149096909668363,True,1383228979415437312,"I was honored to welcome Prime Minister Suga to the White House today as we usher in a new era of friendship between the U.S. and Japan. Both Pacific nations, we are also united by our shared commitment to the universal values of freedom, democracy, and human rights. https://t.co/QJgbjNnceE",[],[],[],[],USA,I was honored to welcome Prime Minister Suga to the White House today as we usher in a new era of friendship between the U S  and Japan  Both Pacific nations  we are also united by our shared commitment to the universal values of freedom  democracy  and human rights  https   t co QJgbjNnceE,2021-04-17 01:00:00
942,en,POTUS,1349149096909668363,True,1383196372363530245,"Prime Minister Suga — Thank you for making the long trip to Washington, it was a pleasure to host you at the White House. I know we’ll be seeing a lot more of each other in the years to come as we work side by side to ensure a free and open Indo-Pacific region. https://t.co/QbMTrg92Lx",[],[],[],['https://t.co/QbMTrg92Lx'],USA,Prime Minister Suga — Thank you for making the long trip to Washington  it was a pleasure to host you at the White House  I know we’ll be seeing a lot more of each other in the years to come as we work side by side to ensure a free and open Indo Pacific region  https   t co QbMTrg92Lx,2021-04-16 23:00:00
