,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
403,en,1436088275630952455,1349149096909668363, gould marston  POTUS No it was not  The process of grafting that means a lot to European method was started by Mr  Yakub over six thousand years ago  I apologies for misspelling your name didn’t mean no disrespect ,1439064806636638215,False, gould marston  POTUS No it was not  The process of grafting that means a lot to European method was started by Mr  Yakub over six thousand years ago  I apologies for misspelling your name didn’t mean no disrespect ,2021-09-18T03:12:41.000Z,USA,@gould_marston @POTUS No it was not. The process of grafting that means a lot to European method was started by Mr. Yakub over six thousand years ago. I apologies for misspelling your name didn’t mean no disrespect.,[],[],"['gould_marston', 'POTUS']",['https://t.co/Fl0ScRL15U']
404,en,1436088275630952455,1349149096909668363, gould marston  POTUS 100  of the 96  are slaves to the Pharmaceutical companies  That has gone that way to pay for their Student Loans  to receive the “Doctors” PAY  I I ask Marton is a True documentary of the entire process on the making of the virus  The inventors names and credentials ,1439064096607985664,False, gould marston  POTUS 100  of the 96  are slaves to the Pharmaceutical companies  That has gone that way to pay for their Student Loans  to receive the “Doctors” PAY  I I ask Marton is a True documentary of the entire process on the making of the virus  The inventors names and credentials ,2021-09-18T03:09:51.000Z,USA,"@gould_marston @POTUS 100% of the 96% are slaves to the Pharmaceutical companies. That has gone that way to pay for their Student Loans, to receive the “Doctors” PAY! I I ask Marton is a True documentary of the entire process on the making of the virus. The inventors names and credentials.",[],[],"['gould_marston', 'POTUS']",['https://t.co/p3GplPPpAv']
405,en,1436088275630952455,1349149096909668363, POTUS check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  socialmedia  entrepreneur  advertising  etsy  shopify  amazon  photography  cryptocurrency  marketing  ebay  branding,1438903420392464391,False, POTUS check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  socialmedia  entrepreneur  advertising  etsy  shopify  amazon  photography  cryptocurrency  marketing  ebay  branding,2021-09-17T16:31:23.000Z,USA,"@POTUS check this out

https://t.co/2vXtjkanY9

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #socialmedia #entrepreneur #advertising #etsy #shopify #amazon #photography #cryptocurrency #marketing #ebay #branding",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid', 'womenshistorymonth']",['POTUS'],"['https://t.co/2vXtjkanY9', 'https://t.co/loILpOTRm0']"
406,en,1436088275630952455,1349149096909668363, POTUS check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,1438652138364674050,False, POTUS check this outhttps   t co 2vXtjjSMzz ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  branding  socialmedia  entrepreneur  advertising etsy  shopify  amazon  ebay  photography  cryptocurrency  marketing,2021-09-16T23:52:53.000Z,USA,"@POTUS check this out

https://t.co/2vXtjjSMzz

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #branding #socialmedia #entrepreneur #advertising
#etsy #shopify #amazon #ebay #photography #cryptocurrency #marketing",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid', 'womenshistorymonth']",['POTUS'],"['https://t.co/2vXtjjSMzz', 'https://t.co/0zTatgxgOK']"
407,en,1436088275630952455,1349149096909668363, KennethX102  POTUS And that received an increase in process after Italian Galilee truly applied a defined scientific method to medicine and other scientific pursuits  Hypothesize  test  evaluate  repeat  This is where mysticism fails  It can t do any of these ,1438538340278489089,False, KennethX102  POTUS And that received an increase in process after Italian Galilee truly applied a defined scientific method to medicine and other scientific pursuits  Hypothesize  test  evaluate  repeat  This is where mysticism fails  It can t do any of these ,2021-09-16T16:20:41.000Z,USA,"@KennethX102 @POTUS And that received an increase in process after Italian Galilee truly applied a defined scientific method to medicine and other scientific pursuits. Hypothesize, test, evaluate, repeat. This is where mysticism fails. It can't do any of these.",[],[],"['KennethX102', 'POTUS']",['https://t.co/zUcR0fnt6Z']
408,en,1436088275630952455,1349149096909668363, KennethX102  POTUS That being said  the modern methods of medicine  making use of the scientific method  was founded by ancient Greeks who used logic  not fear and fake magic to diagnose and treat ,1438537979719393291,False, KennethX102  POTUS That being said  the modern methods of medicine  making use of the scientific method  was founded by ancient Greeks who used logic  not fear and fake magic to diagnose and treat ,2021-09-16T16:19:15.000Z,USA,"@KennethX102 @POTUS That being said, the modern methods of medicine, making use of the scientific method, was founded by ancient Greeks who used logic, not fear and fake magic to diagnose and treat.",[],[],"['KennethX102', 'POTUS']",['https://t.co/drKrk46nGq']
409,en,1436088275630952455,1349149096909668363, KennethX102  POTUS Medicine has been around in many cultures for a very long time  You can t point to a single archeologist who will state that Europeans discovered fire or invented the wheel  That s all in your head  That being said  every continent of people has contributed ,1438537752509751301,False, KennethX102  POTUS Medicine has been around in many cultures for a very long time  You can t point to a single archeologist who will state that Europeans discovered fire or invented the wheel  That s all in your head  That being said  every continent of people has contributed ,2021-09-16T16:18:21.000Z,USA,"@KennethX102 @POTUS Medicine has been around in many cultures for a very long time. You can't point to a single archeologist who will state that Europeans discovered fire or invented the wheel. That's all in your head. That being said, every continent of people has contributed.",[],[],"['KennethX102', 'POTUS']",['https://t.co/0IN4Sme9A1']
410,en,1436088275630952455,1349149096909668363, KennethX102  POTUS How many CIA officers have you known  None  Zilch  I have known many  CIA officers lay their lives on the line to help this nation achieve its goals and protect our nation  You should be ashamed of yourself  Becoming a CIA officer is no easy choice  It is grueling work ,1438533988620984320,False, KennethX102  POTUS How many CIA officers have you known  None  Zilch  I have known many  CIA officers lay their lives on the line to help this nation achieve its goals and protect our nation  You should be ashamed of yourself  Becoming a CIA officer is no easy choice  It is grueling work ,2021-09-16T16:03:24.000Z,USA,@KennethX102 @POTUS How many CIA officers have you known? None. Zilch. I have known many. CIA officers lay their lives on the line to help this nation achieve its goals and protect our nation. You should be ashamed of yourself. Becoming a CIA officer is no easy choice. It is grueling work.,[],[],"['KennethX102', 'POTUS']",['https://t.co/ugha5x11Pe']
411,en,1436088275630952455,1349149096909668363, gould marston  POTUS Right  what does the CIA do every day  Conspire to corrupt ,1438492128175349761,False, gould marston  POTUS Right  what does the CIA do every day  Conspire to corrupt ,2021-09-16T13:17:03.000Z,USA,"@gould_marston @POTUS Right, what does the CIA do every day? Conspire to corrupt.",[],[],"['gould_marston', 'POTUS']",[]
412,en,1436088275630952455,1349149096909668363, gould marston  POTUS If you know anything about Truth and History  medicine is only new to the European cave dwellers  Who lied about everything including  they discovered fire  invented the wheel and so many other lies ,1438492012857241612,False, gould marston  POTUS If you know anything about Truth and History  medicine is only new to the European cave dwellers  Who lied about everything including  they discovered fire  invented the wheel and so many other lies ,2021-09-16T13:16:36.000Z,USA,"@gould_marston @POTUS If you know anything about Truth and History, medicine is only new to the European cave dwellers. Who lied about everything including; they discovered fire, invented the wheel and so many other lies.",[],[],"['gould_marston', 'POTUS']",['https://t.co/D63QWg8yG2']
413,en,1436088275630952455,1349149096909668363, gould marston  POTUS You need to take your own advice ,1438492011431137281,False, gould marston  POTUS You need to take your own advice ,2021-09-16T13:16:36.000Z,USA,@gould_marston @POTUS You need to take your own advice.,[],[],"['gould_marston', 'POTUS']",[]
414,en,1436084501185187845,1349149096909668363, POTUS  ivyzpoizon You re a buffoon ,1440636953909551109,False, POTUS  ivyzpoizon You re a buffoon ,2021-09-22T11:19:50.000Z,USA,@POTUS @ivyzpoizon You're a buffoon.,[],[],"['POTUS', 'ivyzpoizon']",[]
415,en,1436084501185187845,1349149096909668363, POTUS Okay that s nice to hear,1440388321969016836,False, POTUS Okay that s nice to hear,2021-09-21T18:51:51.000Z,USA,@POTUS Okay that's nice to hear,[],[],['POTUS'],[]
416,en,1436084501185187845,1349149096909668363, TortieMeower  Kes Nation  VickiMontgomery  POTUS You re over exaggerating remarks make me think you cannot comprehend other people s engagements  than for your own  Don t paraphrase my statement to your own bias  God bless ,1439797727366287368,False, TortieMeower  Kes Nation  VickiMontgomery  POTUS You re over exaggerating remarks make me think you cannot comprehend other people s engagements  than for your own  Don t paraphrase my statement to your own bias  God bless ,2021-09-20T03:45:03.000Z,USA,"@TortieMeower @Kes_Nation @VickiMontgomery @POTUS You're over exaggerating remarks make me think you cannot comprehend other people's engagements, than for your own. Don't paraphrase my statement to your own bias. God bless.",[],[],"['TortieMeower', 'Kes_Nation', 'VickiMontgomery', 'POTUS']",['https://t.co/gCalmI6jlP']
417,en,1436084501185187845,1349149096909668363, TortieMeower  Kes Nation  VickiMontgomery  POTUS Nobody said anything about MY DNA from my own statement  You re over exaggerating remarks make me think you cannot comprehend other people s engagements  than for your own  Don t paraphrase my statement to your own bias  God bless ,1439796815369363462,False, TortieMeower  Kes Nation  VickiMontgomery  POTUS Nobody said anything about MY DNA from my own statement  You re over exaggerating remarks make me think you cannot comprehend other people s engagements  than for your own  Don t paraphrase my statement to your own bias  God bless ,2021-09-20T03:41:25.000Z,USA,"@TortieMeower @Kes_Nation @VickiMontgomery @POTUS Nobody said anything about MY DNA from my own statement. You're over exaggerating remarks make me think you cannot comprehend other people's engagements, than for your own. Don't paraphrase my statement to your own bias. God bless.",[],[],"['TortieMeower', 'Kes_Nation', 'VickiMontgomery', 'POTUS']",['https://t.co/BBRIt8niio']
418,en,1436084501185187845,1349149096909668363, VickiMontgomery  Kes Nation  BollywoodCooper  POTUS He won’t reconsider  he’s too much of a simpleton and a fool to get off of the soapbox he has built on nothing but triggerpoints and lies  You can’t reason with idiots ,1439789084038230017,False, VickiMontgomery  Kes Nation  BollywoodCooper  POTUS He won’t reconsider  he’s too much of a simpleton and a fool to get off of the soapbox he has built on nothing but triggerpoints and lies  You can’t reason with idiots ,2021-09-20T03:10:42.000Z,USA,"@VickiMontgomery @Kes_Nation @BollywoodCooper @POTUS He won’t reconsider, he’s too much of a simpleton and a fool to get off of the soapbox he has built on nothing but triggerpoints and lies. You can’t reason with idiots.",[],[],"['VickiMontgomery', 'Kes_Nation', 'BollywoodCooper', 'POTUS']",['https://t.co/ubxxGoFj8a']
419,en,1436084501185187845,1349149096909668363, Kes Nation  VickiMontgomery  BollywoodCooper  POTUS It doesn’t change DNA  you simpleton  RNA and DNA are different things  and yet you go talking about them like you understand  Thank you for proving the point that no one should believe anything you are saying ,1439788683364757512,False, Kes Nation  VickiMontgomery  BollywoodCooper  POTUS It doesn’t change DNA  you simpleton  RNA and DNA are different things  and yet you go talking about them like you understand  Thank you for proving the point that no one should believe anything you are saying ,2021-09-20T03:09:06.000Z,USA,"@Kes_Nation @VickiMontgomery @BollywoodCooper @POTUS It doesn’t change DNA, you simpleton. RNA and DNA are different things, and yet you go talking about them like you understand. Thank you for proving the point that no one should believe anything you are saying.",[],[],"['Kes_Nation', 'VickiMontgomery', 'BollywoodCooper', 'POTUS']",['https://t.co/SAyW600GSu']
420,en,1436084501185187845,1349149096909668363, BollywoodCooper  Kes Nation  VickiMontgomery  POTUS There is no correlation  and you are lower than dirt  You are belittling what the Jewish people went through to go ahead and get people riled up to further your own agenda  Shame on you ,1439788329965219846,False, BollywoodCooper  Kes Nation  VickiMontgomery  POTUS There is no correlation  and you are lower than dirt  You are belittling what the Jewish people went through to go ahead and get people riled up to further your own agenda  Shame on you ,2021-09-20T03:07:42.000Z,USA,"@BollywoodCooper @Kes_Nation @VickiMontgomery @POTUS There is no correlation, and you are lower than dirt. You are belittling what the Jewish people went through to go ahead and get people riled up to further your own agenda. Shame on you.",[],[],"['BollywoodCooper', 'Kes_Nation', 'VickiMontgomery', 'POTUS']",['https://t.co/yGW0R1PT3l']
421,en,1436084501185187845,1349149096909668363, Kes Nation  VickiMontgomery  BollywoodCooper  POTUS Coming from a Jew  you are wrong and an idiot  This isn’t “eerimentation”  Fools like you just label it whatever you want to grandstand and get people riled up  Shame on you for belittling what my people went through  You are scum ,1439787979862515713,False, Kes Nation  VickiMontgomery  BollywoodCooper  POTUS Coming from a Jew  you are wrong and an idiot  This isn’t “eerimentation”  Fools like you just label it whatever you want to grandstand and get people riled up  Shame on you for belittling what my people went through  You are scum ,2021-09-20T03:06:19.000Z,USA,"@Kes_Nation @VickiMontgomery @BollywoodCooper @POTUS Coming from a Jew, you are wrong and an idiot. This isn’t “experimentation”. Fools like you just label it whatever you want to grandstand and get people riled up. Shame on you for belittling what my people went through. You are scum.",['xp'],[],"['Kes_Nation', 'VickiMontgomery', 'BollywoodCooper', 'POTUS']",['https://t.co/6BwR0oagnv']
422,en,1436084501185187845,1349149096909668363, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,1439703321334345729,False, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,2021-09-19T21:29:54.000Z,USA,"@POTUS Are you looking For Logo Design? 
#design_a_business_logo_design
#logodesign #businesslogo #real_estate #brandlogo #logo_design #versatilelogo
https://t.co/ZG1GJaUakg",[],"['design_a_business_logo_design', 'logodesign', 'businesslogo', 'real_estate']",['POTUS'],['https://t.co/LKmxcH7mQT']
423,en,1436084501185187845,1349149096909668363, POTUS Now do schools ,1439649057383895046,False, POTUS Now do schools ,2021-09-19T17:54:17.000Z,USA,@POTUS Now do schools!,[],[],['POTUS'],[]
424,en,1436084501185187845,1349149096909668363, rpcommunication  POTUS So how did she put you at risk if you are fully vaccinated  Are you saying the vaccine doesn t protect you ,1439365286482776067,False, rpcommunication  POTUS So how did she put you at risk if you are fully vaccinated  Are you saying the vaccine doesn t protect you ,2021-09-18T23:06:41.000Z,USA,@rpcommunication @POTUS So how did she put you at risk if you are fully vaccinated? Are you saying the vaccine doesn't protect you?,[],[],"['rpcommunication', 'POTUS']",[]
425,en,1436084501185187845,1349149096909668363, lobekoala  POTUS You mean like they were doing before the vaccine was developed ,1439364708033646599,False, lobekoala  POTUS You mean like they were doing before the vaccine was developed ,2021-09-18T23:04:23.000Z,USA,@lobekoala @POTUS You mean like they were doing before the vaccine was developed?,[],[],"['lobekoala', 'POTUS']",[]
426,en,1436084501185187845,1349149096909668363, CherylEFarr1  sammysilver55  POTUS So those fully vaccinated that have died didn t suffer the full effects ,1439364010588061698,False, CherylEFarr1  sammysilver55  POTUS So those fully vaccinated that have died didn t suffer the full effects ,2021-09-18T23:01:36.000Z,USA,@CherylEFarr1 @sammysilver55 @POTUS So those fully vaccinated that have died didn't suffer the full effects?,[],[],"['CherylEFarr1', 'sammysilver55', 'POTUS']",[]
427,en,1436084501185187845,1349149096909668363, POTUS Sir  you also have to have more protections for service workers and perhaps making it a Federal crime to attack them especially when they are trying to enforce Covid rules  Also those who create and purchase fake vaccination cards should face severe penalties for these actions ,1439292833882677248,False, POTUS Sir  you also have to have more protections for service workers and perhaps making it a Federal crime to attack them especially when they are trying to enforce Covid rules  Also those who create and purchase fake vaccination cards should face severe penalties for these actions ,2021-09-18T18:18:47.000Z,USA,"@POTUS Sir, you also have to have more protections for service workers and perhaps making it a Federal crime to attack them especially when they are trying to enforce Covid rules. Also those who create and purchase fake vaccination cards should face severe penalties for these actions.",[],[],['POTUS'],['https://t.co/rZuYBimEh2']
428,en,1436084501185187845,1349149096909668363, POTUS If Covid s so deadly  why aren t we finding homeless people dead on the sidewalks ,1439208622928637953,False, POTUS If Covid s so deadly  why aren t we finding homeless people dead on the sidewalks ,2021-09-18T12:44:09.000Z,USA,"@POTUS If Covid's so deadly, why aren't we finding homeless people dead on the sidewalks?",[],[],['POTUS'],[]
429,en,1436084501185187845,1349149096909668363, POTUS  Kate97417476 Indeed,1439106317520674820,False, POTUS  Kate97417476 Indeed,2021-09-18T05:57:38.000Z,USA,@POTUS @Kate97417476 Indeed,[],[],"['POTUS', 'Kate97417476']",[]
430,en,1436084501185187845,1349149096909668363, POTUS  HomeHelpfulRN Thank goodness Arizona has Banner they mandated it months ago  I just had my first of two surgeries done with my mask down but not off  They replaced it before I went to recovery  That makes me more confident about their care ,1439058540153303040,False, POTUS  HomeHelpfulRN Thank goodness Arizona has Banner they mandated it months ago  I just had my first of two surgeries done with my mask down but not off  They replaced it before I went to recovery  That makes me more confident about their care ,2021-09-18T02:47:47.000Z,USA,@POTUS @HomeHelpfulRN Thank goodness Arizona has Banner they mandated it months ago. I just had my first of two surgeries done with my mask down but not off. They replaced it before I went to recovery. That makes me more confident about their care!,[],[],"['POTUS', 'HomeHelpfulRN']",['https://t.co/GvU95ccU0V']
431,en,1436084501185187845,1349149096909668363, POTUS Thank you ,1439045862714445824,False, POTUS Thank you ,2021-09-18T01:57:24.000Z,USA,@POTUS Thank you!,[],[],['POTUS'],[]
432,en,1436084501185187845,1349149096909668363, POTUS  HomeHelpfulRN Absolutely ,1439043133443088384,False, POTUS  HomeHelpfulRN Absolutely ,2021-09-18T01:46:33.000Z,USA,@POTUS @HomeHelpfulRN Absolutely.,[],[],"['POTUS', 'HomeHelpfulRN']",[]
433,en,1436084501185187845,1349149096909668363, POTUS check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  socialmedia  entrepreneur  advertising  etsy  shopify  amazon  photography  cryptocurrency  marketing  ebay  branding,1438903437656313859,False, POTUS check this outhttps   t co 2vXtjkanY9 ico  ethereum  crypto  crowdfunding medicaid   womenshistorymonth   business  digitalmarketing  socialmedia  entrepreneur  advertising  etsy  shopify  amazon  photography  cryptocurrency  marketing  ebay  branding,2021-09-17T16:31:27.000Z,USA,"@POTUS check this out

https://t.co/2vXtjkanY9

#ico #ethereum #crypto #crowdfunding
#medicaid  #womenshistorymonth  #business #digitalmarketing #socialmedia #entrepreneur #advertising #etsy #shopify #amazon #photography #cryptocurrency #marketing #ebay #branding",[],"['ico', 'ethereum', 'crypto', 'crowdfunding', 'medicaid', 'womenshistorymonth']",['POTUS'],"['https://t.co/2vXtjkanY9', 'https://t.co/2UCaXAXETr']"
434,en,1436084501185187845,1349149096909668363, POTUS Please Mr  take off your hand from Ethiopia     ,1438897863933693954,False, POTUS Please Mr  take off your hand from Ethiopia     ,2021-09-17T16:09:18.000Z,USA,@POTUS Please Mr. take off your hand from Ethiopia !!!!,[],[],['POTUS'],[]
435,en,1436084501185187845,1349149096909668363, POTUS Amen,1438851020210118658,False, POTUS Amen,2021-09-17T13:03:10.000Z,USA,@POTUS Amen,[],[],['POTUS'],[]
436,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden Really  It s not by coercion your Excellency Anyways join me as we read my latest story   https   t co QFoOXBnr1i,1440771063336472578,False, POTUS  JoeBiden Really  It s not by coercion your Excellency Anyways join me as we read my latest story   https   t co QFoOXBnr1i,2021-09-22T20:12:44.000Z,USA,"@POTUS @JoeBiden Really. It's not by coercion your Excellency.
Anyways join me as we read my latest story...
https://t.co/QFoOXBnr1i",[],[],"['POTUS', 'JoeBiden']",['https://t.co/QFoOXBnr1i']
437,en,1436080973922373639,1349149096909668363, POTUS Alachua County care s and Desantis is changing rules as he goes to destroy any and all protections  Have our back s  POTUS https   t co rUWWNEMPFj,1440766096752082945,False, POTUS Alachua County care s and Desantis is changing rules as he goes to destroy any and all protections  Have our back s  POTUS https   t co rUWWNEMPFj,2021-09-22T19:53:00.000Z,USA,"@POTUS Alachua County care's and Desantis is changing rules as he goes to destroy any and all protections. Have our back's @POTUS 💞

https://t.co/rUWWNEMPFj",['💞'],[],['POTUS'],['https://t.co/IighwJKebL']
438,en,1436080973922373639,1349149096909668363, POTUS Anti mask  Anti vax  New Deathsantis appointee  https   t co HLddkJg9jv,1440765580785582086,False, POTUS Anti mask  Anti vax  New Deathsantis appointee  https   t co HLddkJg9jv,2021-09-22T19:50:57.000Z,USA,"@POTUS Anti mask. Anti vax. New Deathsantis appointee. 

https://t.co/HLddkJg9jv",[],[],['POTUS'],['https://t.co/HLddkJg9jv']
439,en,1436080973922373639,1349149096909668363, POTUS Desantis is intentionally sickening us and children https   t co zTXIvTYOVq,1440764292899368972,False, POTUS Desantis is intentionally sickening us and children https   t co zTXIvTYOVq,2021-09-22T19:45:50.000Z,USA,"@POTUS Desantis is intentionally sickening us and children.

https://t.co/zTXIvTYOVq",[],[],['POTUS'],['https://t.co/zTXIvTYOVq']
440,en,1436080973922373639,1349149096909668363, POTUS Stuck it up your butt ASSHOLE ,1440752563524038658,False, POTUS Stuck it up your butt ASSHOLE ,2021-09-22T18:59:13.000Z,USA,@POTUS Stuck it up your butt ASSHOLE!,[],[],['POTUS'],[]
441,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  DrBiden  POTUS45  Kamalaharris,1440633227140485130,False, POTUS  JoeBiden Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  DrBiden  POTUS45  Kamalaharris,2021-09-22T11:05:01.000Z,USA,"@POTUS @JoeBiden Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #DrBiden #POTUS45 #Kamalaharris",[],"['business', 'entrepreneur', 'marketing']","['POTUS', 'JoeBiden']","['https://t.co/2vXtjjSMzz', 'https://t.co/Sg4b7q7qsm']"
442,en,1436080973922373639,1349149096909668363, POTUS Should we eect job losses such as this in the near future with you as our president ,1440525436413382670,False, POTUS Should we eect job losses such as this in the near future with you as our president ,2021-09-22T03:56:42.000Z,USA,@POTUS Should we expect job losses such as this in the near future with you as our president?,['xp'],[],['POTUS'],[]
443,en,1436080973922373639,1349149096909668363, ToniKWarren1  POTUS You clearly don’t know about natural immunity and that it’s not permanent or the same for all diseases   For Covid first strain  may last 3 6 mos based on antibody testing,1440462546159366147,False, ToniKWarren1  POTUS You clearly don’t know about natural immunity and that it’s not permanent or the same for all diseases   For Covid first strain  may last 3 6 mos based on antibody testing,2021-09-21T23:46:48.000Z,USA,"@ToniKWarren1 @POTUS You clearly don’t know about natural immunity and that it’s not permanent or the same for all diseases.  For Covid first strain, may last 3-6 mos based on antibody testing",[],[],"['ToniKWarren1', 'POTUS']",['https://t.co/j1TAYwbZ2B']
444,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden Vaccine mandates have been around for 100 years  This is nothing new folks  It’s public health and y’all want to make it political  So crazy ,1440302911364349957,False, POTUS  JoeBiden Vaccine mandates have been around for 100 years  This is nothing new folks  It’s public health and y’all want to make it political  So crazy ,2021-09-21T13:12:28.000Z,USA,@POTUS @JoeBiden Vaccine mandates have been around for 100 years. This is nothing new folks. It’s public health and y’all want to make it political. So crazy.,[],[],"['POTUS', 'JoeBiden']",['https://t.co/ZaGn8u8lKY']
445,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden Wow this is a great thing i have never see in my servicehttps   t co vDCnzU6iOpClick on the link and you Will be Amazed,1440219136542461958,False, POTUS  JoeBiden Wow this is a great thing i have never see in my servicehttps   t co vDCnzU6iOpClick on the link and you Will be Amazed,2021-09-21T07:39:34.000Z,USA,"@POTUS @JoeBiden Wow this is a great thing i have never see in my service
https://t.co/vDCnzU6iOp
Click on the link and you Will be Amazed",[],[],"['POTUS', 'JoeBiden']",['https://t.co/vDCnzU6iOp']
446,en,1436080973922373639,1349149096909668363, POTUS “The people” need to use our powers to get you out of the way ,1440052629158068228,False, POTUS “The people” need to use our powers to get you out of the way ,2021-09-20T20:37:56.000Z,USA,@POTUS “The people” need to use our powers to get you out of the way!,[],[],['POTUS'],[]
447,en,1436080973922373639,1349149096909668363, POTUS  Toplinesman YES   Thank you ,1440051968458702854,False, POTUS  Toplinesman YES   Thank you ,2021-09-20T20:35:18.000Z,USA,@POTUS @Toplinesman YES!! Thank you!,[],[],"['POTUS', 'Toplinesman']",[]
448,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co KXNhga96CH,1439970481260662792,False, POTUS  JoeBiden  Syrian refugee students in JordanGive us hope for a better future  https   t co HSSGJlLY0y https   t co KXNhga96CH,2021-09-20T15:11:30.000Z,USA,"@POTUS @JoeBiden #Syrian_refugee_students_in_Jordan

Give us hope for a better future. 
https://t.co/HSSGJlLY0y https://t.co/KXNhga96CH",[],['Syrian_refugee_students_in_Jordan'],"['POTUS', 'JoeBiden']",['https://t.co/HSSGJlLY0y']
449,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden How s the bridge at Del Rio ,1439932420195762177,False, POTUS  JoeBiden How s the bridge at Del Rio ,2021-09-20T12:40:16.000Z,USA,@POTUS @JoeBiden How's the bridge at Del Rio?,[],[],"['POTUS', 'JoeBiden']",[]
450,en,1436080973922373639,1349149096909668363, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,1439703337276821506,False, POTUS Are you looking For Logo Design   design a business logo design logodesign  businesslogo  real estate  brandlogo  logo design  versatilelogohttps   t co ZG1GJaUakg,2021-09-19T21:29:58.000Z,USA,"@POTUS Are you looking For Logo Design? 
#design_a_business_logo_design
#logodesign #businesslogo #real_estate #brandlogo #logo_design #versatilelogo
https://t.co/ZG1GJaUakg",[],"['design_a_business_logo_design', 'logodesign', 'businesslogo', 'real_estate']",['POTUS'],['https://t.co/Wn6Hu1nbGX']
451,en,1436080973922373639,1349149096909668363,   realitychek  beigebandit  POTUS You put peoples health at risk ,1439409806121611269,False,   realitychek  beigebandit  POTUS You put peoples health at risk ,2021-09-19T02:03:35.000Z,USA,@__realitychek @beigebandit @POTUS You put peoples health at risk.,[],[],"['__realitychek', 'beigebandit', 'POTUS']",[]
452,en,1436080973922373639,1349149096909668363, POTUS Its so sad down here in texas an our case are going up bad  My daughter is constantly getting sick since school started im scared,1439302211041890304,False, POTUS Its so sad down here in texas an our case are going up bad  My daughter is constantly getting sick since school started im scared,2021-09-18T18:56:02.000Z,USA,@POTUS Its so sad down here in texas an our case are going up bad. My daughter is constantly getting sick since school started im scared,[],[],['POTUS'],[]
453,en,1436080973922373639,1349149096909668363, POTUS  JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1439249144225406978,False, POTUS  JoeBiden check this outhttps   t co 2vXtjkanY9 business  entrepreneur  marketing  marketingdigital  money  education  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-18T15:25:10.000Z,USA,"@POTUS @JoeBiden check this out

https://t.co/2vXtjkanY9

#business #entrepreneur #marketing #marketingdigital #money #education #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing', 'marketingdigital']","['POTUS', 'JoeBiden']","['https://t.co/2vXtjkanY9', 'https://t.co/3ArPDFRYlS']"
