,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi,text_es
248,en,smritiirani,130104041,True,1412462363257847818,"To strengthen co-operative movement, PM @narendramodi Ji has created ‘Ministry of Co-operation’. It’ll provide administrative, legal &amp; policy framework to develop Co-operatives as a true people’s movement reaching upto grassroots level. #SahkarSeSamriddhi https://t.co/6Pg0LsmccI",[],['SahkarSeSamriddhi'],['narendramodi'],['https://t.co/6Pg0LsmccI'],India,To strengthen co operative movement  PM  narendramodi Ji has created ‘Ministry of Co operation’  It’ll provide administrative  legal  amp  policy framework to develop Co operatives as a true people’s movement reaching upto grassroots level   SahkarSeSamriddhi https   t co 6Pg0LsmccI,2021-07-06 17:00:00,,
249,en,smritiirani,130104041,True,1412462349391319040,Grateful for your support Kailashji https://t.co/MDH6cRyTxs,[],[],[],['https://t.co/MDH6cRyTxs'],India,Grateful for your support Kailashji https   t co MDH6cRyTxs,2021-07-06 17:00:00,,
250,hi,smritiirani,130104041,True,1412429465389391877,"उत्तर प्रदेश के उप-मुख्यमंत्री श्री @kpmaurya1 जी द्वारा आज अमेठी की उन्नति के लिए, ₹108.98 करोड़ की लागत से जनपद में कुल 118.50 कि.मी. की 77 विभिन्न सड़क परियोजनाओं का शिलान्यास एवं लोकार्पण कर जनता को समर्पित किया गया।",[],[],['kpmaurya1'],[],India,,2021-07-06 15:00:00,उत्तर प्रदेश के उप मुख्यमंत्री श्री  kpmaurya1 जी द्वारा आज अमेठी की उन्नति के लिए  ₹108 98 करोड़ की लागत से जनपद में कुल 118 50 कि मी  की 77 विभिन्न सड़क परियोजनाओं का शिलान्यास एवं लोकार्पण कर जनता को समर्पित किया गया।,
251,hi,smritiirani,130104041,True,1412262125733617666,"राष्ट्रीय एकता एवं अखंडता के लिए अपना सर्वस्व समर्पित करने वाले महान देशभक्त, प्रखर विचारक, जनसंघ के संस्थापक श्रद्धेय डॉ श्यामा प्रसाद मुखर्जी जी की जयंती पर शत् शत् नमन।

राष्ट्र निर्माण में उनका योगदान हम सभी के लिए प्रेरणास्रोत एवं अनुकरणीय है। https://t.co/zYhyi1m5Y4",[],[],[],[],India,,2021-07-06 04:00:00,राष्ट्रीय एकता एवं अखंडता के लिए अपना सर्वस्व समर्पित करने वाले महान देशभक्त  प्रखर विचारक  जनसंघ के संस्थापक श्रद्धेय डॉ श्यामा प्रसाद मुखर्जी जी की जयंती पर शत् शत् नमन।राष्ट्र निर्माण में उनका योगदान हम सभी के लिए प्रेरणास्रोत एवं अनुकरणीय है। https   t co zYhyi1m5Y4,
252,en,smritiirani,130104041,True,1412066096925003779,Interacted with students and members of @IIM_Rohtak at the Induction ceremony of 12th batch of Post Graduate Program in Management. https://t.co/CKq4VYFpPT,[],[],['IIM_Rohtak'],[],India,Interacted with students and members of  IIM Rohtak at the Induction ceremony of 12th batch of Post Graduate Program in Management  https   t co CKq4VYFpPT,2021-07-05 15:00:00,,
253,hi,smritiirani,130104041,True,1412032733816131584,"बेघर परिवारों के लिए ""अपना घर"" का सपना साकार करने हेतु चल रहे ""लाइट हाउस प्रोजेक्ट"" की गुणवत्ता एवं प्रगति की निगरानी खुद PM @narendramodi जी कर रहे है।

मोदी जी द्वारा ड्रोन से इस प्रोजेक्ट की समीक्षा, गरीबों के प्रति उनकी प्रतिबद्धता को दर्शाता है।
https://t.co/AUuL8Eg7ev",[],[],['narendramodi'],['https://t.co/AUuL8Eg7ev'],India,,2021-07-05 13:00:00,बेघर परिवारों के लिए  अपना घर  का सपना साकार करने हेतु चल रहे  लाइट हाउस प्रोजेक्ट  की गुणवत्ता एवं प्रगति की निगरानी खुद PM  narendramodi जी कर रहे है।मोदी जी द्वारा ड्रोन से इस प्रोजेक्ट की समीक्षा  गरीबों के प्रति उनकी प्रतिबद्धता को दर्शाता है।https   t co AUuL8Eg7ev,
254,en,smritiirani,130104041,True,1411939964141584386,"Salutations to our doctors! 🙌🙏🇮🇳

And compliments to doctors of @svphospital, Ahmedabad for the heartwarming tribute. https://t.co/KteQnXSYSj","['🇮🇳', '🙏', '🙌']",[],['svphospital'],[],India,Salutations to our doctors  And compliments to doctors of  svphospital  Ahmedabad for the heartwarming tribute  https   t co KteQnXSYSj,2021-07-05 07:00:00,,
255,hi,smritiirani,130104041,True,1411939592404537347,"राजस्थान में कांग्रेस सरकार की भ्रष्टाचारी कहानियाँ!

कभी मेडिकल शॉप से महंगे ताले ख़रीदे तो कभी डेढ़ गुना कीमत पर लिए पल्स ऑक्सीमीटर, इस महामारी के समय में लोक सेवा की जगह कांग्रेस सरकार खरीदारी में फर्जीवाड़े कर रही है।

https://t.co/zfVeiPEPKk",[],[],[],['https://t.co/zfVeiPEPKk'],India,,2021-07-05 07:00:00,राजस्थान में कांग्रेस सरकार की भ्रष्टाचारी कहानियाँ कभी मेडिकल शॉप से महंगे ताले ख़रीदे तो कभी डेढ़ गुना कीमत पर लिए पल्स ऑक्सीमीटर  इस महामारी के समय में लोक सेवा की जगह कांग्रेस सरकार खरीदारी में फर्जीवाड़े कर रही है।https   t co zfVeiPEPKk,
256,en,smritiirani,130104041,True,1411713486883676160,GOI under the leadership of PM @narendramodi Ji has setup 2 more vaccine testing facilities in Pune &amp; Hyderabad on war footing through PM CARES. State-of-the-Art facilities at vaccine manufacturing hubs will further augment vaccine manufacturing &amp; supply. https://t.co/xbAScJigUa,[],[],['narendramodi'],['https://t.co/xbAScJigUa'],India,GOI under the leadership of PM  narendramodi Ji has setup 2 more vaccine testing facilities in Pune  amp  Hyderabad on war footing through PM CARES  State of the Art facilities at vaccine manufacturing hubs will further augment vaccine manufacturing  amp  supply  https   t co xbAScJigUa,2021-07-04 16:00:00,,
257,hi,smritiirani,130104041,True,1411681852650405888,"देवभूमि उत्तराखंड के मुख्यमंत्री के रूप में शपथ ग्रहण करने पर श्री @pushkardhami जी को हार्दिक शुभकामनाएं।

आपके नेतृत्व में प्रदेश निरंतर प्रगति एवं समृद्धि के पथ पर अग्रसर रहे यही कामना करती हूँ।",[],[],['pushkardhami'],[],India,,2021-07-04 14:00:00,देवभूमि उत्तराखंड के मुख्यमंत्री के रूप में शपथ ग्रहण करने पर श्री  pushkardhami जी को हार्दिक शुभकामनाएं।आपके नेतृत्व में प्रदेश निरंतर प्रगति एवं समृद्धि के पथ पर अग्रसर रहे यही कामना करती हूँ।,
258,hi,smritiirani,130104041,True,1411663432311476235,कृपया ध्यान दें 🙏 https://t.co/BnJ2iPr5pS,['🙏'],[],[],['https://t.co/BnJ2iPr5pS'],India,,2021-07-04 12:00:00,कृपया ध्यान दें  https   t co BnJ2iPr5pS,
259,hi,smritiirani,130104041,True,1411570150306836489,"PM @narendramodi जी के नेतृत्व में ""Women-led Development"" के संकल्प को साकार करने के लिए विज्ञान और प्रौद्योगिकी के क्षेत्र में देश की महिलाओं को निरंतर प्रोत्साहित किया जा रहा है।

आज महिलाओं की भागीदारी पहले से मज़बूत हुई है जिसे सतत बढ़ाने के लिए सरकार पूरी तरह प्रतिबद्ध है। https://t.co/TY3Ga6jHrP",[],[],['narendramodi'],[],India,,2021-07-04 06:00:00,PM  narendramodi जी के नेतृत्व में  Women led Development  के संकल्प को साकार करने के लिए विज्ञान और प्रौद्योगिकी के क्षेत्र में देश की महिलाओं को निरंतर प्रोत्साहित किया जा रहा है।आज महिलाओं की भागीदारी पहले से मज़बूत हुई है जिसे सतत बढ़ाने के लिए सरकार पूरी तरह प्रतिबद्ध है। https   t co TY3Ga6jHrP,
260,en,smritiirani,130104041,True,1411327516288110594,"We made a promise ‘Phir Milenge’, a promise we could not keep...

21 yrs ago began a journey which changed many a lives - brought joy to some, annoyed a few but impacted all who saw it, who worked for it. Thank you for the memories! @ektarkapoor @nairsameer @tarunkatial @StarPlus https://t.co/vaq3BW0suR",[],[],"['ektarkapoor', 'nairsameer', 'tarunkatial', 'StarPlus']",[],India,We made a promise ‘Phir Milenge’  a promise we could not keep   21 yrs ago began a journey which changed many a lives   brought joy to some  annoyed a few but impacted all who saw it  who worked for it  Thank you for the memories   ektarkapoor  nairsameer  tarunkatial  StarPlus https   t co vaq3BW0suR,2021-07-03 14:00:00,,
