,tweet_lang,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
1209,en,False,1441074728886693898,FDA authorizes Pfizer COVID-19 booster shots for seniors and others at high risk - CBS News https://t.co/70cBnAQO1I via @GoogleNews,[],[],['googlenews'],['https://t.co/70cBnAQO1I'],USA,FDA authorizes Pfizer COVID 19 booster shots for seniors and others at high risk   CBS News https   t co 70cBnAQO1I via  GoogleNews,2021-09-23 16:00:00
1210,en,False,1441074723840946177,"Thank you for joining me in tonight's stream! 

We played a lot with Kouzen in Kokomi's story quest... here are some select shots⚔️ https://t.co/6GiXaIHNWE",['⚔️'],[],[],[],USA,Thank you for joining me in tonight s stream  We played a lot with Kouzen in Kokomi s story quest    here are some select shots https   t co 6GiXaIHNWE,2021-09-23 16:00:00
1211,en,False,1441074712709238795,"@arobin0888 @armax_haha @GodSpeedyBoi1 @rocketoni @marvel_shots You know she can, like dodge the axe, don't you?",[],[],"['arobin0888', 'armax_haha', 'GodSpeedyBoi1', 'rocketoni', 'marvel_shots']",[],USA, arobin0888  armax haha  GodSpeedyBoi1  rocketoni  marvel shots You know she can  like dodge the axe  don t you ,2021-09-23 16:00:00
1212,en,False,1441074700860416000,@marvel_shots The GOATs,[],[],['marvel_shots'],[],USA, marvel shots The GOATs,2021-09-23 16:00:00
1213,en,False,1441074696296931330,might cry i hate shots #covidvaccinated,[],['covidvaccinated'],[],[],USA,might cry i hate shots  covidvaccinated,2021-09-23 16:00:00
1214,en,False,1441074687170150402,"#ValimaiGlimpse should be replaced as #glimpse_Of_Shit

Such worst way changing ratios and looks awfull without those discovery shots 

And that bike jump from building is worth no word",[],"['ValimaiGlimpse', 'glimpse_Of_Shit']",[],[],USA, ValimaiGlimpse should be replaced as  glimpse Of ShitSuch worst way changing ratios and looks awfull without those discovery shots And that bike jump from building is worth no word,2021-09-23 16:00:00
1215,en,False,1441074679670784007,"A Member of The FDA Vax Panel Today Said...

""We Are Killing More People Than We Are Saving With The Shots"" https://t.co/lLFkrJjspH",[],[],[],[],USA,A Member of The FDA Vax Panel Today Said    We Are Killing More People Than We Are Saving With The Shots  https   t co lLFkrJjspH,2021-09-23 16:00:00
1216,en,False,1441074677116506116,Half court shots only! #meme #memes #funny #basketball #sport #sports https://t.co/5tsMEj01dJ,[],"['meme', 'memes', 'funny', 'basketball', 'sport', 'sports']",[],[],USA,Half court shots only   meme  memes  funny  basketball  sport  sports https   t co 5tsMEj01dJ,2021-09-23 16:00:00
1217,en,False,1441074674872377347,shots from my last small exploration two months ago https://t.co/AXkHKXyn24,['xp'],[],[],[],USA,shots from my last small eloration two months ago https   t co AXkHKXyn24,2021-09-23 16:00:00
1218,en,False,1441074668883038216,"@CaptinDeckerSTR I had the Pfizer, have now had 3 shots bc I am immunocompromised. Felt a little tired and slightly tight in my arm muscles but otherwise was fine and I’ve felt great!",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I had the Pfizer  have now had 3 shots bc I am immunocompromised  Felt a little tired and slightly tight in my arm muscles but otherwise was fine and I’ve felt great ,2021-09-23 16:00:00
1219,en,False,1441074642714865674,@RealPCDonaldT They’re not calling the shots though. Many polls have shown this contingent over indexes on white membership &amp; high income. Even the POC constituents are overwhelmingly privileged. I would contend that the dissonance is resolved by treating the first axiom a religious,[],[],['RealPCDonaldT'],[],USA, RealPCDonaldT They’re not calling the shots though  Many polls have shown this contingent over indexes on white membership  amp  high income  Even the POC constituents are overwhelmingly privileged  I would contend that the dissonance is resolved by treating the first axiom a religious,2021-09-23 16:00:00
1220,en,False,1441074607620952073,@1marcofrustrado @lindamiIes @Louistubegamin @GunnMik @marvel_shots was that supposed to be in english? she is immune to his lightning but as we saw he is equally immune to her photon beams and neither seemed capable of hurting the other with physical attacks. if he had stormbringer he'd kill her in one hit.,[],[],"['1marcofrustrado', 'lindamiIes', 'Louistubegamin', 'GunnMik', 'marvel_shots']",[],USA, 1marcofrustrado  lindamiIes  Louistubegamin  GunnMik  marvel shots was that supposed to be in english  she is immune to his lightning but as we saw he is equally immune to her photon beams and neither seemed capable of hurting the other with physical attacks  if he had stormbringer he d kill her in one hit ,2021-09-23 16:00:00
1221,en,False,1441074603292598277,"$1 off all appetizers! $1 off all bottles, $3.50 shots of Deep Eddy Vodka. 💯#ClovePizzeriaTap 🍻🎉🙌🍸 https://t.co/xCI0g7XMCx","['🎉', '🍸', '🍻', '🙌', '💯']",['ClovePizzeriaTap'],[],[],USA, 1 off all appetizers   1 off all bottles   3 50 shots of Deep Eddy Vodka   ClovePizzeriaTap  https   t co xCI0g7XMCx,2021-09-23 16:00:00
1222,en,False,1441074591108042754,@frailally These are some great shots! :),[':)'],[],['frailally'],[],USA, frailally These are some great shots  ,2021-09-23 16:00:00
1223,en,False,1441074588918628352,"@LycanGTV i know the context, but this is not firing any shots unless you directly call them out

Vagueposting! Ree!",[],[],['LycanGTV'],[],USA, LycanGTV i know the context  but this is not firing any shots unless you directly call them outVagueposting  Ree ,2021-09-23 16:00:00
1224,en,False,1441074587672875019,Venkatesh Iyer is left handed version of Aiden Markram. Plays some lusty shots,[],[],[],[],USA,Venkatesh Iyer is left handed version of Aiden Markram  Plays some lusty shots,2021-09-23 16:00:00
1225,en,False,1441074584837632002,@debbehmaddox truly the best ideas we’ve come up with 😎🙏 can’t wait to do this with water and pretend they’re shots,"['😎', '🙏']",[],['debbehmaddox'],[],USA, debbehmaddox truly the best ideas we’ve come up with  can’t wait to do this with water and pretend they’re shots,2021-09-23 16:00:00
1226,en,False,1441074584594354176,@buckeyebriand83 @swaggiesurfing Perhaps in interviews however they take shots live during their shows. That isn't necessary,[],[],"['buckeyebriand83', 'swaggiesurfing']",[],USA, buckeyebriand83  swaggiesurfing Perhaps in interviews however they take shots live during their shows  That isn t necessary,2021-09-23 16:00:00
1227,en,False,1441074583981887496,"@_GrandPaD Fantastic show really.
About as accurate as  CSI. 
I always envisioned the Montecito to be across the street from Mandalay Bay.    There are quite a few shots of the airport behind the hotel.  However outside shots were of Mandalay.",[],[],['_GrandPaD'],[],USA,  GrandPaD Fantastic show really About as accurate as  CSI  I always envisioned the Montecito to be across the street from Mandalay Bay     There are quite a few shots of the airport behind the hotel   However outside shots were of Mandalay ,2021-09-23 16:00:00
1228,en,False,1441074578793668616,@CaptinDeckerSTR I felt achey for 2 days after the first dose and real bad for a day after the second dose. Aside from that I am all fine and good. Not sure how your area does it but actually going and getting the shots was a breeze too.,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I felt achey for 2 days after the first dose and real bad for a day after the second dose  Aside from that I am all fine and good  Not sure how your area does it but actually going and getting the shots was a breeze too ,2021-09-23 16:00:00
1229,en,False,1441074577354936323,@UtdMarcus10 Are finesse shots OP as everyone says?,[],[],['UtdMarcus10'],[],USA, UtdMarcus10 Are finesse shots OP as everyone says ,2021-09-23 16:00:00
1230,en,False,1441074560468619270,"But the photoshop stuff was hilarious. Here's the trick Erin if you are going to photoshop your photos you need to similarly edit your videos, ask a Kardashian.

Also after this IG fest of memes and glamour shots I don't want to hear any Con make fun of Justin Trudeau's hair.",[],[],[],[],USA,But the photoshop stuff was hilarious  Here s the trick Erin if you are going to photoshop your photos you need to similarly edit your videos  ask a Kardashian Also after this IG fest of memes and glamour shots I don t want to hear any Con make fun of Justin Trudeau s hair ,2021-09-23 16:00:00
1231,en,False,1441074560019873795,@chalkerjas They said refrigeration for that many shots. But at this point I think smaller quantities can be achieved.,[],[],['chalkerjas'],[],USA, chalkerjas They said refrigeration for that many shots  But at this point I think smaller quantities can be achieved ,2021-09-23 16:00:00
1232,en,True,1441074555347480578,"Who is eligible for a Pfizer COVID-19 booster shot? 

The FDA has approved booster shots for certain vulnerable Americans, and after a CDC vote, they could begin immediately.

https://t.co/pxJ77ACS4Z",[],[],[],['https://t.co/pxJ77ACS4Z'],USA,Who is eligible for a Pfizer COVID 19 booster shot  The FDA has approved booster shots for certain vulnerable Americans  and after a CDC vote  they could begin immediately https   t co pxJ77ACS4Z,2021-09-23 16:00:00
1233,en,False,1441074507775561738,@jaworsky65 Because a small group of screaming crying babies doesn't speak for the entire fanbase nor do they call the shots for the organization. People with more than half a brain know and understand that by now.,[],[],['jaworsky65'],[],USA, jaworsky65 Because a small group of screaming crying babies doesn t speak for the entire fanbase nor do they call the shots for the organization  People with more than half a brain know and understand that by now ,2021-09-23 16:00:00
1234,en,False,1441074504957001738,Iyer has played some ridiculous shots already just in 2 games. Incredible start.,[],[],[],[],USA,Iyer has played some ridiculous shots already just in 2 games  Incredible start ,2021-09-23 16:00:00
1235,en,False,1441074500485873671,@BuffaloBills FDA is compromised. Big pharma $$$ &amp; CDC are in control . It’s not rocket science. Follow the $$$. Now they’re pushing booster shots every 6 months that tie into your vaccine passport. It’s about control and the attack on your freedoms. Real pandemic is communism,[],[],['BuffaloBills'],[],USA, BuffaloBills FDA is compromised  Big pharma      amp  CDC are in control   It’s not rocket science  Follow the      Now they’re pushing booster shots every 6 months that tie into your vaccine passport  It’s about control and the attack on your freedoms  Real pandemic is communism,2021-09-23 16:00:00
1236,en,False,1441074491954659338,Shabby attire..but beautiful shots!! Venky iyer,[],[],[],[],USA,Shabby attire  but beautiful shots   Venky iyer,2021-09-23 16:00:00
1237,en,False,1441074488301563904,"@CaptinDeckerSTR two shots of Pfizer and I had no side effects other than a bit of pain at the injection spot. Which is typical for a lot of shots. Seriously, there is nothing to worry about.",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR two shots of Pfizer and I had no side effects other than a bit of pain at the injection spot  Which is typical for a lot of shots  Seriously  there is nothing to worry about ,2021-09-23 16:00:00
1238,en,False,1441074487269617672,Someone make a side by side of Daniel Sams vs Kohli in 3rd T20I v AUS 2020 and this please. Worth seeing both shots in a single frame. #Similar https://t.co/1sIhCa0Wwb,[],['Similar'],[],['https://t.co/1sIhCa0Wwb'],USA,Someone make a side by side of Daniel Sams vs Kohli in 3rd T20I v AUS 2020 and this please  Worth seeing both shots in a single frame   Similar https   t co 1sIhCa0Wwb,2021-09-23 16:00:00
1239,en,False,1441074475022180356,@DolioJ @acls9_9 She can go to boot camp where she'll get 15 shots at once.,[],[],"['DolioJ', 'acls9_9']",[],USA, DolioJ  acls9 9 She can go to boot camp where she ll get 15 shots at once ,2021-09-23 16:00:00
1240,en,False,1441074461034352642,That nigga got mug shots from 2013-2018. If she ain’t marry him he was going under the jail.,[],[],[],[],USA,That nigga got mug shots from 2013 2018  If she ain’t marry him he was going under the jail ,2021-09-23 16:00:00
1241,en,False,1441074459146743811,New post (Sweet Recipes #shorts #shots #shortsonyoutube #youtubeshorts) has been published on New Cookery Recipes - https://t.co/OOq2Pkuouv https://t.co/dVB5i8ABAc,[],"['shorts', 'shots', 'shortsonyoutube', 'youtubeshorts']",[],['https://t.co/OOq2Pkuouv'],USA,New post  Sweet Recipes  shorts  shots  shortsonyoutube  youtubeshorts  has been published on New Cookery Recipes   https   t co OOq2Pkuouv https   t co dVB5i8ABAc,2021-09-23 16:00:00
1242,en,False,1441074456965775366,"@CaptinDeckerSTR I typically can’t stand getting needles etc. of any kind, and go to great lengths to avoid any of it. These Moderna shots were a piece of cake. It felt like a minor pinch, if that, and was over before I knew it. Really anti-climactic. And I went to Walgreens’ for it. Easy.",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR I typically can’t stand getting needles etc  of any kind  and go to great lengths to avoid any of it  These Moderna shots were a piece of cake  It felt like a minor pinch  if that  and was over before I knew it  Really anti climactic  And I went to Walgreens’ for it  Easy ,2021-09-23 16:00:00
1243,en,True,1441074440008130570,"Hillside School was among the first in Illinois to start regular testing. A lot of students, such as Brandon Muñoz, who's in the fifth grade, says he is happy to get tested because he doesn't  want to go back to Zoom school. https://t.co/Zl2Bqkif5r",[],[],[],['https://t.co/Zl2Bqkif5r'],USA,Hillside School was among the first in Illinois to start regular testing  A lot of students  such as Brandon Muñoz  who s in the fifth grade  says he is happy to get tested because he doesn t  want to go back to Zoom school  https   t co Zl2Bqkif5r,2021-09-23 16:00:00
1244,en,False,1441074434048081929,@73MilitaryMama And we get like 50 shots when we join then like 6 yearly after that. Oh god it upsets me. They’re also placing entire units at risk and effecting deploy ability.,[],[],['73MilitaryMama'],[],USA, 73MilitaryMama And we get like 50 shots when we join then like 6 yearly after that  Oh god it upsets me  They’re also placing entire units at risk and effecting deploy ability ,2021-09-23 16:00:00
1245,en,False,1441074423352594440,"There is a reason why they've titled it as ""Glimpses from valimai"".As I said #ValimaiGlimpse will not have major reveals like teaser/trailer it will have shots or snippets that just establish the location to show the scale of our project those footages are candid not part of film",[],['ValimaiGlimpse'],[],[],USA,There is a reason why they ve titled it as  Glimpses from valimai  As I said  ValimaiGlimpse will not have major reveals like teaser trailer it will have shots or snippets that just establish the location to show the scale of our project those footages are candid not part of film,2021-09-23 16:00:00
1246,en,False,1441074398501376008,"Too impressive shots V Iyer🤙

#KKR",['🤙'],['KKR'],[],[],USA,Too impressive shots V Iyer KKR,2021-09-23 16:00:00
1247,en,False,1441074397335461889,"Fase 2 Matchday 12 By The Numbers

Sport Boys 3⃣-2⃣ Cusco FC

Sport Boys
Possession: 48%
Shots: 14 (6)
Passes: 259/329 (79%)
Crosses: 5/17 (29%)
Corners: 5
Tackles: 15
Fouls: 16
Yellows: 3
Reds: 0

#VamosBoys https://t.co/TtjQGT0WqM","['3⃣', '2⃣']",['VamosBoys'],[],[],USA,Fase 2 Matchday 12 By The NumbersSport Boys   Cusco FCSport BoysPossession  48 Shots  14  6 Passes  259 329  79  Crosses  5 17  29  Corners  5Tackles  15Fouls  16Yellows  3Reds  0 VamosBoys https   t co TtjQGT0WqM,2021-09-23 16:00:00
1248,en,False,1441074395309481986,"Restocked the bar at work. Nothing like shots with coworkers at 1:30PM
@TheRock @Teremana https://t.co/2CvqPRBVIP",[':3'],[],"['TheRock', 'Teremana']",[],USA,Restocked the bar at work  Nothing like shots with coworkers at 10PM TheRock  Teremana https   t co 2CvqPRBVIP,2021-09-23 16:00:00
1249,en,False,1441074388485431301,@FutWatch Yep. Long shots are ridiculous in this game 😂,['😂'],[],['FutWatch'],[],USA, FutWatch Yep  Long shots are ridiculous in this game ,2021-09-23 16:00:00
1250,en,False,1441074387059281923,"A few more shots from Ida, one of the most chaotic storms I’ve been in https://t.co/QjOzSOwCdb",[],[],[],[],USA,A few more shots from Ida  one of the most chaotic storms I’ve been in https   t co QjOzSOwCdb,2021-09-23 16:00:00
1251,en,False,1441074375864852481,@CaptinDeckerSTR Pfizer. Arm hurt a little both times. Had a first hand exposure between my two shots and didn’t contract it. 👏,"['👏', 'xp']",[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR Pfizer  Arm hurt a little both times  Had a first hand eosure between my two shots and didn’t contract it  ,2021-09-23 16:00:00
1252,en,False,1441074360123547648,"@bittersoles WHAT, NEVER SEEN A SALESMAN [[Dunk]]? I'M MAKING [[Big Shots]] FROM [[Half Court]]!",[],[],['bittersoles'],[],USA, bittersoles WHAT  NEVER SEEN A SALESMAN   Dunk    I M MAKING   Big Shots   FROM   Half Court   ,2021-09-23 16:00:00
1253,en,False,1441074358085054464,Or … are the shots causing the uptick? https://t.co/0AKyPR0u2v,[],[],[],['https://t.co/0AKyPR0u2v'],USA,Or … are the shots causing the uptick  https   t co 0AKyPR0u2v,2021-09-23 16:00:00
1254,en,False,1441074347364343819,This Ventakesh Iyer is some player 🔥🔥🔥 What carribbean flair in his shots 🔥🔥 #KKR #ipl2021 #MIvsKKR #KKRvsMI,['🔥'],"['KKR', 'ipl2021', 'MIvsKKR', 'KKRvsMI']",[],[],USA,This Ventakesh Iyer is some player  What carribbean flair in his shots   KKR  ipl2021  MIvsKKR  KKRvsMI,2021-09-23 16:00:00
1255,en,False,1441074339957252100,@jrichardgoodman Green is the point forward . Curry is going to have crazy numbers like always but bringing Klay back is going to a challenge especially if klay and curry going to take most shots !! They offense is set for the regular season not playoffs in my opinion,[],[],['jrichardgoodman'],[],USA, jrichardgoodman Green is the point forward   Curry is going to have crazy numbers like always but bringing Klay back is going to a challenge especially if klay and curry going to take most shots    They offense is set for the regular season not playoffs in my opinion,2021-09-23 16:00:00
1256,en,False,1441074307489169409,@CaptinDeckerSTR Don't be a baby. Get the shots. You and those around you will be better off.,[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR Don t be a baby  Get the shots  You and those around you will be better off ,2021-09-23 16:00:00
1257,en,False,1441074301294292999,@IIIThreat @ChiefMaez @isha49539528 @SickSadGem @omgitssparkerr And why you thinking you clocked me.. how about you show the screen shots if him Harassing me for days until I responded context is fundamental. https://t.co/RTHlgHWfDJ,[],[],"['IIIThreat', 'ChiefMaez', 'isha49539528', 'SickSadGem', 'omgitssparkerr']",[],USA, IIIThreat  ChiefMaez  isha49539528  SickSadGem  omgitssparkerr And why you thinking you clocked me   how about you show the screen shots if him Harassing me for days until I responded context is fundamental  https   t co RTHlgHWfDJ,2021-09-23 16:00:00
1258,en,False,1441074276367572996,@MikeRagusa2 2 shots missed. 6 tangos neutralized.,[],[],['MikeRagusa2'],[],USA, MikeRagusa2 2 shots missed  6 tangos neutralized ,2021-09-23 16:00:00
1259,en,False,1441074276308684803,And the production shots are here! Enjoy these beautiful photos Deb Comer took of our gorgeous Flamingoland cast. Excitement is growing here at the Playhouse for the opening performance tonight! https://t.co/mGGMgBYtpw,[],[],[],[],USA,And the production shots are here  Enjoy these beautiful photos Deb Comer took of our gorgeous Flamingoland cast  Excitement is growing here at the Playhouse for the opening performance tonight  https   t co mGGMgBYtpw,2021-09-23 16:00:00
1260,en,False,1441074275436449796,"@Winterfall1111 Damn those are gorgeous shots, the game sometimes looks like a painting. I hope you will enjoy Days Gone 😁!",['😁'],[],['Winterfall1111'],[],USA, Winterfall1111 Damn those are gorgeous shots  the game sometimes looks like a painting  I hope you will enjoy Days Gone  ,2021-09-23 16:00:00
1261,en,False,1441074273389588490,Random Shots is live. Hat Tip to @brgridiron @RealDealFantasy @RyanMc23 @DSJR1 @Lane_Kiffin @danorlovsky7 @firstandskol @KyleBrandt @SportsingJim @AwesemoOdds @adamlevitan @NFL_DovKleiman @calvinandhobby @Devy_Kane @CoachKurtHines https://t.co/y2ZYTpEiGL,[],[],"['brgridiron', 'RealDealFantasy', 'RyanMc23', 'DSJR1', 'Lane_Kiffin', 'danorlovsky7', 'firstandskol', 'KyleBrandt', 'SportsingJim', 'AwesemoOdds', 'adamlevitan', 'NFL_DovKleiman', 'calvinandhobby', 'Devy_Kane', 'CoachKurtHines']",['https://t.co/y2ZYTpEiGL'],USA,Random Shots is live  Hat Tip to  brgridiron  RealDealFantasy  RyanMc23  DSJR1  Lane Kiffin  danorlovsky7  firstandskol  KyleBrandt  SportsingJim  AwesemoOdds  adamlevitan  NFL DovKleiman  calvinandhobby  Devy Kane  CoachKurtHines https   t co y2ZYTpEiGL,2021-09-23 16:00:00
1262,en,False,1441074264682090503,"Don't ask me to enjoy their shots, m getting heart attack",[],[],[],[],USA,Don t ask me to enjoy their shots  m getting heart attack,2021-09-23 16:00:00
1263,en,False,1441074262756904969,was the tongue really necessary Miss Ma'am? there were so many shots taken. lil innocent me isn't so innocent anymore 😭,['😭'],[],[],[],USA,was the tongue really necessary Miss Ma am  there were so many shots taken  lil innocent me isn t so innocent anymore ,2021-09-23 16:00:00
1264,en,False,1441074257316827146,"@CherniakKim @CBCNews I agree restaurant staff should not be confronted. I'm wondering however if you feel confident dining among strangers knowing that your fade-prone *symptom alleviation treatment modality injections* protect you neither from infection nor  transmission. 🤔

https://t.co/mpHAkVgQlu",['🤔'],[],"['CherniakKim', 'CBCNews']",['https://t.co/mpHAkVgQlu'],USA, CherniakKim  CBCNews I agree restaurant staff should not be confronted  I m wondering however if you feel confident dining among strangers knowing that your fade prone  symptom alleviation treatment modality injections  protect you neither from infection nor  transmission  https   t co mpHAkVgQlu,2021-09-23 16:00:00
1265,en,False,1441074237049950208,GM Twitter! Here’s one of my more unique reflection shots of Seattle. https://t.co/A43WqLqsWR,[],[],[],[],USA,GM Twitter  Here’s one of my more unique reflection shots of Seattle  https   t co A43WqLqsWR,2021-09-23 16:00:00
1266,en,False,1441074219631009797,"@arobin0888 @lindamiIes @Louistubegamin @GunnMik @marvel_shots The pose of who is worried about the ""strongest"" opponent https://t.co/CFXkawRxWC",[],[],"['arobin0888', 'lindamiIes', 'Louistubegamin', 'GunnMik', 'marvel_shots']",[],USA, arobin0888  lindamiIes  Louistubegamin  GunnMik  marvel shots The pose of who is worried about the  strongest  opponent https   t co CFXkawRxWC,2021-09-23 16:00:00
1267,en,False,1441074216019714048,@Gh3TTOttv @merkalec @fadingpasts i saw builds and heard shots lol and anyone that knows me knows I push anything especially in a pub game https://t.co/VfWI90cXzO,[],[],"['Gh3TTOttv', 'merkalec', 'fadingpasts']",[],USA, Gh3TTOttv  merkalec  fadingpasts i saw builds and heard shots lol and anyone that knows me knows I push anything especially in a pub game https   t co VfWI90cXzO,2021-09-23 16:00:00
1268,en,False,1441074206532378625,"🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
NEW VIDEO - IUIC COLUMBIA SC!!!!             

LIKE, SHARE, SUBSCRIBE AND COMMENT!!!
#IUIC | Taking Shots At The Lies Of Christianity | Columbia SC
https://t.co/DzeM47Xrp5

Search for IUIC COLUMBIA SC 
https://t.co/XJjP1ycFip",['🔥'],['IUIC'],[],"['https://t.co/DzeM47Xrp5', 'https://t.co/XJjP1ycFip']",USA,NEW VIDEO   IUIC COLUMBIA SC                 LIKE  SHARE  SUBSCRIBE AND COMMENT    IUIC   Taking Shots At The Lies Of Christianity   Columbia SChttps   t co DzeM47Xrp5Search for IUIC COLUMBIA SC https   t co XJjP1ycFip,2021-09-23 16:00:00
1269,en,False,1441074203093045252,"PHI: Brogdon, CJ McCollum
POR: Simmons, Turner
IND: Curry, RoCo, Shake, 2 1sts + 1 pick swap from POR

Why PHI: Remake Backcourt
Why POR: Add elite int + perimeter defenders
Why IND: Move Sabonis to the 5, begin re-tool/rebuild with assets + contracts for future deal",[],[],[],[],USA,PHI  Brogdon  CJ McCollumPOR  Simmons  TurnerIND  Curry  RoCo  Shake  2 1sts   1 pick swap from PORWhy PHI  Remake BackcourtWhy POR  Add elite int   perimeter defendersWhy IND  Move Sabonis to the 5  begin re tool rebuild with assets   contracts for future deal,2021-09-23 16:00:00
1270,en,False,1441074201767579657,"PHI: Sexton, CJ McCollum
POR: Simmons, Rubio
CLE: Seth Curry, RoCo, Shake, 2 1sts from POR

Why PHI: Remake Backcourt
Why POR: Add superstar + elite defender
Why CLE: Hand PG reigns to Garland, add cheap controllable depth + future assets",[],[],[],[],USA,PHI  Sexton  CJ McCollumPOR  Simmons  RubioCLE  Seth Curry  RoCo  Shake  2 1sts from PORWhy PHI  Remake BackcourtWhy POR  Add superstar   elite defenderWhy CLE  Hand PG reigns to Garland  add cheap controllable depth   future assets,2021-09-23 16:00:00
1271,en,False,1441074200484192264,THREAD: Ben Simmons trade possibilities that make sense for Philly ABSENT a superstar return 👇,['👇'],[],[],[],USA,THREAD  Ben Simmons trade possibilities that make sense for Philly ABSENT a superstar return ,2021-09-23 16:00:00
1272,en,False,1441074189524344843,"After Authorization, C.D.C. to Decide Who Qualifies for Booster Shots      

https://t.co/Py4Uploy9c",[],[],[],['https://t.co/Py4Uploy9c'],USA,After Authorization  C D C  to Decide Who Qualifies for Booster Shots      https   t co Py4Uploy9c,2021-09-23 16:00:00
1273,en,True,1441074188664463361,CDC advisers try to work out the details on booster shots https://t.co/5SHu1HV5uA,[],[],[],['https://t.co/5SHu1HV5uA'],USA,CDC advisers try to work out the details on booster shots https   t co 5SHu1HV5uA,2021-09-23 16:00:00
1274,en,False,1441074187586711554,"@rusi_kathoke @chimurengpapi Go to Israel to get your 4th. Oh wait it was supposed to be 2 shorts, but now the shots are only useful for 6 months.",[],[],"['rusi_kathoke', 'chimurengpapi']",[],USA, rusi kathoke  chimurengpapi Go to Israel to get your 4th  Oh wait it was supposed to be 2 shorts  but now the shots are only useful for 6 months ,2021-09-23 16:00:00
1275,en,False,1441074179273494536,"Powerful shots from Venkades 💥
#KKRvMI",['💥'],['KKRvMI'],[],[],USA,Powerful shots from Venkades  KKRvMI,2021-09-23 16:00:00
1276,en,False,1441074172059271168,my favorite shots from each of the kwangya girlies🤩 https://t.co/o09MeBLghJ,['🤩'],[],[],[],USA,my favorite shots from each of the kwangya girlies https   t co o09MeBLghJ,2021-09-23 16:00:00
1277,en,False,1441074167927885833,V Iyer player to look out for…solid shots,[],[],[],[],USA,V Iyer player to look out for…solid shots,2021-09-23 16:00:00
1278,en,False,1441074152975179785,@Sonicphoto Imagine if this were only shots of women lol. The reception suddenly changes,[],[],['Sonicphoto'],[],USA, Sonicphoto Imagine if this were only shots of women lol  The reception suddenly changes,2021-09-23 16:00:00
1279,en,False,1441074148210577409,"FDA authorizes Pfizer-BioNTech coronavirus vaccine booster for older Americans and those at high risk of illness:

""The Centers for Disease Control and Prevention and its advisers still must recommend how the extra shots will be used.""

https://t.co/GZSyEiO8Y2
Washington Post https://t.co/zNBoz8FiVG",[],[],[],['https://t.co/GZSyEiO8Y2'],USA,FDA authorizes Pfizer BioNTech coronavirus vaccine booster for older Americans and those at high risk of illness  The Centers for Disease Control and Prevention and its advisers still must recommend how the extra shots will be used  https   t co GZSyEiO8Y2Washington Post https   t co zNBoz8FiVG,2021-09-23 16:00:00
1280,en,False,1441074134667116544,I know they were the opposition but Iheanacho’s shot was one of the hardest hit shots I’ve seen at The Den. That ball flew in.,[],[],[],[],USA,I know they were the opposition but Iheanacho’s shot was one of the hardest hit shots I’ve seen at The Den  That ball flew in ,2021-09-23 16:00:00
1281,en,True,1441074126341369857,"#GASO Tops in TX

Josiah Hill - 6'7 - 2023 - MacArthur (@boys_mac)

📝STANDOUT‼️

A big man with long limbs that alters almost all the shots in his airspace. The combination of length and skill makes him worth a look from college coaches. https://t.co/u40ogwUzA3","['📝', '‼️']",['GASO'],['boys_mac'],[],USA, GASO Tops in TXJosiah Hill   6 7   2023   MacArthur   boys mac STANDOUTA big man with long limbs that alters almost all the shots in his airspace  The combination of length and skill makes him worth a look from college coaches  https   t co u40ogwUzA3,2021-09-23 16:00:00
1282,en,False,1441074122608480261,"@CaptinDeckerSTR It was quick and easy.  I got Moderna.  Sore arm after both shots.  If anything else, I’ve forgotten.  I’d get a 3rd shot in a heartbeat.
Don’t worry, you can do this.",[],[],['CaptinDeckerSTR'],[],USA, CaptinDeckerSTR It was quick and easy   I got Moderna   Sore arm after both shots   If anything else  I’ve forgotten   I’d get a 3rd shot in a heartbeat Don’t worry  you can do this ,2021-09-23 16:00:00
1283,en,False,1441074113460703234,"@armax_haha @GioJo_cato @GodSpeedyBoi1 @rocketoni @marvel_shots her power comes from an infinity stone but we saw thor's attack slice right through the power of all 6 stones, he's kill her if he had stormbringer",[],[],"['armax_haha', 'GioJo_cato', 'GodSpeedyBoi1', 'rocketoni', 'marvel_shots']",[],USA, armax haha  GioJo cato  GodSpeedyBoi1  rocketoni  marvel shots her power comes from an infinity stone but we saw thor s attack slice right through the power of all 6 stones  he s kill her if he had stormbringer,2021-09-23 16:00:00
1284,en,False,1441074091297968137,"@MrsMoricz @mrhealthteacher Hi @MrsMoricz I'm a producer with NBC Nightly News. We're working on a story on the authorization of booster shots today, and hoping to talk to teachers on the subject. Would you be willing to talk with us? Please DM me! Thx",[],[],"['MrsMoricz', 'mrhealthteacher', 'MrsMoricz']",[],USA, MrsMoricz  mrhealthteacher Hi  MrsMoricz I m a producer with NBC Nightly News  We re working on a story on the authorization of booster shots today  and hoping to talk to teachers on the subject  Would you be willing to talk with us  Please DM me  Thx,2021-09-23 16:00:00
