,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi,text_es
382,en,1441069850042847232,17907987, AbigaelAndi  timkmak  DataDrivenMD The results don’t speak for themselves  though ,1441074018254147594,False, AbigaelAndi  timkmak  DataDrivenMD The results don’t speak for themselves  though ,2021-09-23T16:16:34.000Z,USA,"@AbigaelAndi @timkmak @DataDrivenMD The results don’t speak for themselves, though.",[],[],"['AbigaelAndi', 'timkmak', 'DataDrivenMD']",[],,
383,en,1441069850042847232,17907987, timkmak Seems grifty ,1441073794546761730,False, timkmak Seems grifty ,2021-09-23T16:15:41.000Z,USA,@timkmak Seems grifty.,[],[],['timkmak'],[],,
384,en,1441069850042847232,17907987, timkmak  DataDrivenMD This is the way to do it  DeathbedDucey,1441072701804711944,False, timkmak  DataDrivenMD This is the way to do it  DeathbedDucey,2021-09-23T16:11:20.000Z,USA,"@timkmak @DataDrivenMD This is the way to do it.

#DeathbedDucey",[],['DeathbedDucey'],"['timkmak', 'DataDrivenMD']",[],,
385,en,1441069850042847232,17907987, timkmak  DataDrivenMD Whatever it takes,1441071079947051015,False, timkmak  DataDrivenMD Whatever it takes,2021-09-23T16:04:53.000Z,USA,@timkmak @DataDrivenMD Whatever it takes,[],[],"['timkmak', 'DataDrivenMD']",[],,
386,es,1441069566667497475,65253354, Thelarrylegend   BlackWithFilm  ChatsClout  MidsCentral  RawEorts  ARTOLOGY US  KodakMomentsUS  KodakProFilmBiz  filmlifemag  filmbox   FilmAllOver camera ,1441086130737201161,False,,2021-09-23T17:04:42.000Z,USA,@Thelarrylegend_ @BlackWithFilm @ChatsClout @MidsCentral @RawExports @ARTOLOGY_US @KodakMomentsUS @KodakProFilmBiz @filmlifemag @filmbox_ @FilmAllOver camera?,['xp'],[],"['Thelarrylegend_', 'BlackWithFilm', 'ChatsClout', 'MidsCentral', 'RawExports', 'ARTOLOGY_US', 'KodakMomentsUS', 'KodakProFilmBiz']",['https://t.co/awZhSgtCnK'],, Thelarrylegend   BlackWithFilm  ChatsClout  MidsCentral  RawEorts  ARTOLOGY US  KodakMomentsUS  KodakProFilmBiz  filmlifemag  filmbox   FilmAllOver camera 
387,en,1441069566667497475,65253354, Julie Pacino  BlackWithFilm  ChatsClout  MidsCentral  RawEorts  ARTOLOGY US  KodakMomentsUS  KodakProFilmBiz  filmlifemag  filmbox   FilmAllOver So good ,1441084280289988609,False, Julie Pacino  BlackWithFilm  ChatsClout  MidsCentral  RawEorts  ARTOLOGY US  KodakMomentsUS  KodakProFilmBiz  filmlifemag  filmbox   FilmAllOver So good ,2021-09-23T16:57:21.000Z,USA,@Julie_Pacino @BlackWithFilm @ChatsClout @MidsCentral @RawExports @ARTOLOGY_US @KodakMomentsUS @KodakProFilmBiz @filmlifemag @filmbox_ @FilmAllOver So good!,['xp'],[],"['Julie_Pacino', 'BlackWithFilm', 'ChatsClout', 'MidsCentral', 'RawExports', 'ARTOLOGY_US', 'KodakMomentsUS', 'KodakProFilmBiz']",['https://t.co/QWNv5RgU1o'],,
388,en,1441069566667497475,65253354, Thelarrylegend   BlackWithFilm  ChatsClout  MidsCentral  RawEorts  ARTOLOGY US  KodakMomentsUS  KodakProFilmBiz  filmlifemag  filmbox   FilmAllOver Love me some Ektar ,1441083054844309506,False, Thelarrylegend   BlackWithFilm  ChatsClout  MidsCentral  RawEorts  ARTOLOGY US  KodakMomentsUS  KodakProFilmBiz  filmlifemag  filmbox   FilmAllOver Love me some Ektar ,2021-09-23T16:52:28.000Z,USA,@Thelarrylegend_ @BlackWithFilm @ChatsClout @MidsCentral @RawExports @ARTOLOGY_US @KodakMomentsUS @KodakProFilmBiz @filmlifemag @filmbox_ @FilmAllOver Love me some Ektar 😍,"['😍', 'xp']",[],"['Thelarrylegend_', 'BlackWithFilm', 'ChatsClout', 'MidsCentral', 'RawExports', 'ARTOLOGY_US', 'KodakMomentsUS', 'KodakProFilmBiz']",['https://t.co/gwf5mWpC5t'],,
389,en,1441069462598270977,1367659985753141251,They say this show is responsible for damaging Kamen Rider’s brand in the US  Honestly  I believe it At least we got an English translation of the manga coming out later this year…,1441070032176353281,False,They say this show is responsible for damaging Kamen Rider’s brand in the US  Honestly  I believe it At least we got an English translation of the manga coming out later this year…,2021-09-23T16:00:44.000Z,USA,"They say this show is responsible for damaging Kamen Rider’s brand in the US. Honestly, I believe it!

At least we got an English translation of the manga coming out later this year…",[],[],[],['https://t.co/J0IlZBrkaC'],,
390,en,1441069454675177474,130116431, anizin007 Good teams usually control games  Chelsea against 10 men Pool at Anfield  On to the manager how you set them up tactics  formations adaptability matters Telles wasn’t ready  he played that error cost us Tony was shit  played the entire game  That’s bad management  not a bad team ,1441075860367306774,False, anizin007 Good teams usually control games  Chelsea against 10 men Pool at Anfield  On to the manager how you set them up tactics  formations adaptability matters Telles wasn’t ready  he played that error cost us Tony was shit  played the entire game  That’s bad management  not a bad team ,2021-09-23T16:23:53.000Z,USA,"@anizin007 Good teams usually control games. Chelsea against 10 men Pool at Anfield. On to the manager how you set them up,tactics, formations,adaptability matters.Telles wasn’t ready, he played.that error cost us.Tony was shit, played the entire game. That’s bad management, not a bad team.",[],[],['anizin007'],['https://t.co/F3bFlEicVJ'],,
391,en,1441069269148524545,1349067485262340099, TMBS PE Good to see extra curricular activities being able to be ran l,1441085269206200320,False, TMBS PE Good to see extra curricular activities being able to be ran l,2021-09-23T17:01:16.000Z,USA,@TMBS_PE Good to see extra curricular activities being able to be ran!l,[],[],['TMBS_PE'],[],,
392,en,1441069259321487361,1163526708, NicholasPalod2 Agreed   a fascinating and foreboding shot ,1441070452575641603,False, NicholasPalod2 Agreed   a fascinating and foreboding shot ,2021-09-23T16:02:24.000Z,USA,@NicholasPalod2 Agreed - a fascinating and foreboding shot.,[],[],['NicholasPalod2'],[],,
393,en,1441069207546781698,1383033446986092546, lvlylew It seems like the form I filled out is a generic vax form that they may use for other vaccines like the flu shot  so maybe they ask for medical history before administering any vax there ,1441091725494161409,False, lvlylew It seems like the form I filled out is a generic vax form that they may use for other vaccines like the flu shot  so maybe they ask for medical history before administering any vax there ,2021-09-23T17:26:56.000Z,USA,"@lvlylew It seems like the form I filled out is a generic vax form that they may use for other vaccines like the flu shot, so maybe they ask for medical history before administering any vax there.",[],[],['lvlylew'],['https://t.co/z7JxluucZT'],,
394,en,1441069207546781698,1383033446986092546, VyvyMets You need to state your reason for needing the vaccine booster  but not prove it  The pharmacy will take people at their word  You can just say  high risk group  or  immunocompromised    cancer  COVID19,1441090581300539397,False, VyvyMets You need to state your reason for needing the vaccine booster  but not prove it  The pharmacy will take people at their word  You can just say  high risk group  or  immunocompromised    cancer  COVID19,2021-09-23T17:22:23.000Z,USA,"@VyvyMets You need to state your reason for needing the vaccine booster, but not prove it. The pharmacy will take people at their word. You can just say ""high-risk group"" or ""immunocompromised."" 
#cancer #COVID19",[],[],['VyvyMets'],['https://t.co/6xTGGzHJNw'],,
395,en,1441069207546781698,1383033446986092546, lvlylew Thank you for sharing  ,1441089386301456387,False, lvlylew Thank you for sharing  ,2021-09-23T17:17:38.000Z,USA,@lvlylew Thank you for sharing. 🙏,['🙏'],[],['lvlylew'],[],,
396,en,1441069207546781698,1383033446986092546, VyvyMets I scheduled at CVS  and there weren’t any further questions after checking the immunocompromised box,1441088886067712008,False, VyvyMets I scheduled at CVS  and there weren’t any further questions after checking the immunocompromised box,2021-09-23T17:15:39.000Z,USA,"@VyvyMets I scheduled at CVS, and there weren’t any further questions after checking the immunocompromised box",[],[],['VyvyMets'],[],,
397,en,1441069207546781698,1383033446986092546, lvlylew I had to fill an online form from Walgreens where if I checked immunocompromised they ask you to list your conditions  I was wondering if that was common practice ,1441086080481038338,False, lvlylew I had to fill an online form from Walgreens where if I checked immunocompromised they ask you to list your conditions  I was wondering if that was common practice ,2021-09-23T17:04:30.000Z,USA,@lvlylew I had to fill an online form from Walgreens where if I checked immunocompromised they ask you to list your conditions. I was wondering if that was common practice.,[],[],['lvlylew'],['https://t.co/u9zQ0P7vYa'],,
398,en,1441069207546781698,1383033446986092546, VyvyMets I think I had to check a box that I was immunocompromised when I made the appt online  but when I actually went to get the shot  nobody asked me anything  of course I don’t have any hair so maybe they would have otherwise… ,1441084260337651721,False, VyvyMets I think I had to check a box that I was immunocompromised when I made the appt online  but when I actually went to get the shot  nobody asked me anything  of course I don’t have any hair so maybe they would have otherwise… ,2021-09-23T16:57:16.000Z,USA,"@VyvyMets I think I had to check a box that I was immunocompromised when I made the appt online, but when I actually went to get the shot, nobody asked me anything (of course I don’t have any hair so maybe they would have otherwise…)",[],[],['VyvyMets'],['https://t.co/GRd6tPumZO'],,
399,en,1441069207546781698,1383033446986092546, VyvyMets I said truth—on chemo  Pfizer 3,1441078030735056903,False, VyvyMets I said truth—on chemo  Pfizer 3,2021-09-23T16:32:31.000Z,USA,@VyvyMets I said truth—on chemo. Pfizer#3,[],[],['VyvyMets'],[],,
400,en,1441069132670177280,1009993292, marygerdt  pnjaban Thanks for the link  This is just so hard to understand ,1441073676049215489,False, marygerdt  pnjaban Thanks for the link  This is just so hard to understand ,2021-09-23T16:15:12.000Z,USA,@marygerdt @pnjaban Thanks for the link. This is just so hard to understand.,[],[],"['marygerdt', 'pnjaban']",[],,
401,en,1441069132670177280,1009993292, ladyblueangel7 I believe Abortion is too late when the fetus becomes viable when separated from the Mother  Like about 22 weeks or so  My personal beliefs  I read this case and now not sure at all  https   t co uJBHPDiYo3  pnjaban ,1441072947662254087,False, ladyblueangel7 I believe Abortion is too late when the fetus becomes viable when separated from the Mother  Like about 22 weeks or so  My personal beliefs  I read this case and now not sure at all  https   t co uJBHPDiYo3  pnjaban ,2021-09-23T16:12:19.000Z,USA,@ladyblueangel7 I believe Abortion is too late when the fetus becomes viable when separated from the Mother. Like about 22 weeks or so. My personal beliefs. I read this case and now not sure at all. https://t.co/uJBHPDiYo3 @pnjaban 👍🏼,['👍🏼'],[],['ladyblueangel7'],['https://t.co/y7lwduEdMG'],,
402,en,1441069110906048516,556962628, MaureennKelly I need a new doc now that I m not in PhillyWasn t crazy about her anywayFound out I don t need to go to doc to get a script for shingles vaxI can go to pharmacy  amp  they handle my insuranceI have good medicalAs fed employee  I can keep my health ins in retirement  same cost,1441089995981291523,False, MaureennKelly I need a new doc now that I m not in PhillyWasn t crazy about her anywayFound out I don t need to go to doc to get a script for shingles vaxI can go to pharmacy  amp  they handle my insuranceI have good medicalAs fed employee  I can keep my health ins in retirement  same cost,2021-09-23T17:20:03.000Z,USA,"@MaureennKelly I need a new doc now that I'm not in Philly
Wasn't crazy about her anyway
Found out I don't need to go to doc to get a script for shingles vax
I can go to pharmacy &amp; they handle my insurance
I have good medical
As fed employee, I can keep my health ins in retirement, same cost",[],[],['MaureennKelly'],['https://t.co/h8rKI49gGk'],,
403,en,1441069110906048516,556962628, sueinphilly Nice   I have to go into my docs office next month anyway  Done almost a year of video appts  So I will get it there  I see the rest of my docs by video ,1441087968089837574,False, sueinphilly Nice   I have to go into my docs office next month anyway  Done almost a year of video appts  So I will get it there  I see the rest of my docs by video ,2021-09-23T17:12:00.000Z,USA,@sueinphilly Nice!  I have to go into my docs office next month anyway. Done almost a year of video appts. So I will get it there. I see the rest of my docs by video.,[],[],['sueinphilly'],['https://t.co/5vqdrbNLa6'],,
404,en,1441068973429231620,53116712, s ofs  water next plz,1441069725321252867,False, s ofs  water next plz,2021-09-23T15:59:30.000Z,USA,@s_ofs_ water next plz,[],[],['s_ofs_'],[],,
405,en,1441068966093463558,912586548834635776,“This tells us that it’s possible ” says Edward Chang  a lead researcher in the study  “I think there’s a huge runway to make this better over time ” Thank you  science ,1441068978017906689,False,“This tells us that it’s possible ” says Edward Chang  a lead researcher in the study  “I think there’s a huge runway to make this better over time ” Thank you  science ,2021-09-23T15:56:32.000Z,USA,"“This tells us that it’s possible,” says Edward Chang, a lead researcher in the study. “I think there’s a huge runway to make this better over time.” Thank you, science!",[],[],[],['https://t.co/jdIBMe7n6J'],,
406,en,1441068966093463558,912586548834635776,According to the study published in the New England Journal of Medicine  the device can generate over 1 000 different sentences using those 50 words  with up to 93 percent accuracy ,1441068975648133127,False,According to the study published in the New England Journal of Medicine  the device can generate over 1 000 different sentences using those 50 words  with up to 93 percent accuracy ,2021-09-23T15:56:32.000Z,USA,"According to the study published in the New England Journal of Medicine, the device can generate over 1,000 different sentences using those 50 words, with up to 93 percent accuracy.",[],[],[],['https://t.co/SZnSBq182f'],,
407,en,1441068966093463558,912586548834635776,After months of hard work  the computer was then able to “translate” the brain activity patterns into words and display them on a computer screen in real time ,1441068973374779393,False,After months of hard work  the computer was then able to “translate” the brain activity patterns into words and display them on a computer screen in real time ,2021-09-23T15:56:31.000Z,USA,"After months of hard work, the computer was then able to “translate” the brain activity patterns into words and display them on a computer screen in real time.",[],[],[],['https://t.co/tiH3pB1pQ7'],,
408,en,1441068966093463558,912586548834635776,To help the man speak  a team at UCSF implanted an electrode device on the surface of the man’s brain over the area that controls his vocal tract  For months  the computer studied the patterns of the electrical activity in his brain while he attempted to speak 50 different words ,1441068970900135945,False,To help the man speak  a team at UCSF implanted an electrode device on the surface of the man’s brain over the area that controls his vocal tract  For months  the computer studied the patterns of the electrical activity in his brain while he attempted to speak 50 different words ,2021-09-23T15:56:31.000Z,USA,"To help the man speak, a team at UCSF implanted an electrode device on the surface of the man’s brain over the area that controls his vocal tract. For months, the computer studied the patterns of the electrical activity in his brain while he attempted to speak 50 different words.",[],[],[],['https://t.co/49zguNdLFQ'],,
409,en,1441068966093463558,912586548834635776,Here s how it works  A man  identified in the study as BRAVO1  suffered a stroke 15 years ago that rendered him paralyzed in his arms  legs  and vocal tract  The areas of his brain that control his speech  however  are unharmed ,1441068968568049667,False,Here s how it works  A man  identified in the study as BRAVO1  suffered a stroke 15 years ago that rendered him paralyzed in his arms  legs  and vocal tract  The areas of his brain that control his speech  however  are unharmed ,2021-09-23T15:56:30.000Z,USA,"Here's how it works: A man, identified in the study as BRAVO1, suffered a stroke 15 years ago that rendered him paralyzed in his arms, legs, and vocal tract. The areas of his brain that control his speech, however, are unharmed.",[],[],[],['https://t.co/1SvsqgaufR'],,
410,hi,1441068927363137540,323669957, Sure veer  IndianMourinho aur nahi toh kya ,1441083298566967298,False,,2021-09-23T16:53:27.000Z,USA,@Sure_veer @IndianMourinho aur nahi toh kya?,[],[],"['Sure_veer', 'IndianMourinho']",[], Sure veer  IndianMourinho aur nahi toh kya ,
411,en,1441068927363137540,323669957, khelgyani abhi  IndianMourinho I assume by MSD you mean a good MO and finisher ,1441082918265233417,False, khelgyani abhi  IndianMourinho I assume by MSD you mean a good MO and finisher ,2021-09-23T16:51:56.000Z,USA,@khelgyani_abhi @IndianMourinho I assume by MSD you mean a good MO and finisher.,[],[],"['khelgyani_abhi', 'IndianMourinho']",[],,
412,en,1441068927363137540,323669957, khelgyani abhi  IndianMourinho Harsha Bhogle on AIR  He walks like a bull and bats like he owns the place So sad this didn t happen ,1441078593010880517,False, khelgyani abhi  IndianMourinho Harsha Bhogle on AIR  He walks like a bull and bats like he owns the place So sad this didn t happen ,2021-09-23T16:34:45.000Z,USA,"@khelgyani_abhi @IndianMourinho Harsha Bhogle on AIR 
""He walks like a bull and bats like he owns the place""
So sad this didn't happen 🥲",['🥲'],[],"['khelgyani_abhi', 'IndianMourinho']",[],,
413,en,1441068927363137540,323669957, IndianMourinho He was supposed to be next MSD who dint keep,1441077373244375044,False, IndianMourinho He was supposed to be next MSD who dint keep,2021-09-23T16:29:54.000Z,USA,@IndianMourinho He was supposed to be next MSD who dint keep😭,['😭'],[],['IndianMourinho'],[],,
414,en,1441068927363137540,323669957, Saniul   RaghavAbhay  IndianMourinho  sejal mokal It s difficult to run with love handles  ,1441076645364916226,False, Saniul   RaghavAbhay  IndianMourinho  sejal mokal It s difficult to run with love handles  ,2021-09-23T16:27:00.000Z,USA,@Saniul_ @RaghavAbhay @IndianMourinho @sejal_mokal It's difficult to run with love handles..,[],[],"['Saniul_', 'RaghavAbhay', 'IndianMourinho', 'sejal_mokal']",[],,
415,en,1441068927363137540,323669957, RaghavAbhay  IndianMourinho  sejal mokal What does it have to do with anything  He s a very good fielder ,1441071987082760200,False, RaghavAbhay  IndianMourinho  sejal mokal What does it have to do with anything  He s a very good fielder ,2021-09-23T16:08:30.000Z,USA,@RaghavAbhay @IndianMourinho @sejal_mokal What does it have to do with anything? He's a very good fielder.,[],[],"['RaghavAbhay', 'IndianMourinho', 'sejal_mokal']",[],,
416,en,1441068927363137540,323669957, IndianMourinho Was even the biggest pick in 2011 iirc ,1441071358478221313,False, IndianMourinho Was even the biggest pick in 2011 iirc ,2021-09-23T16:06:00.000Z,USA,@IndianMourinho Was even the biggest pick in 2011 iirc.,[],[],['IndianMourinho'],[],,
417,en,1441068927363137540,323669957, IndianMourinho The boy from jharkhand with long hair     but don t know what happen,1441070376587599884,False, IndianMourinho The boy from jharkhand with long hair     but don t know what happen,2021-09-23T16:02:06.000Z,USA,@IndianMourinho The boy from jharkhand with long hair ....but don't know what happen,[],[],['IndianMourinho'],[],,
418,en,1441068927363137540,323669957, IndianMourinho  sejal mokal That weight is biggest problem  Don t know why is he not losing it ,1441070294806851593,False, IndianMourinho  sejal mokal That weight is biggest problem  Don t know why is he not losing it ,2021-09-23T16:01:46.000Z,USA,@IndianMourinho @sejal_mokal That weight is biggest problem. Don't know why is he not losing it.,[],[],"['IndianMourinho', 'sejal_mokal']",[],,
419,en,1441068927363137540,323669957, IndianMourinho 2010 season     ,1441070155316936709,False, IndianMourinho 2010 season     ,2021-09-23T16:01:13.000Z,USA,@IndianMourinho 2010 season....!,[],[],['IndianMourinho'],[],,
420,en,1441068927363137540,323669957, IndianMourinho As a kid remember him with long hairs I think for rcb,1441070076124270596,False, IndianMourinho As a kid remember him with long hairs I think for rcb,2021-09-23T16:00:54.000Z,USA,@IndianMourinho As a kid remember him with long hairs I think for rcb,[],[],['IndianMourinho'],[],,
421,en,1441068927363137540,323669957,Not many Indian young players had the power base he had against raw pace at that point  The pull off Dale Steyn     ,1441069380775792649,False,Not many Indian young players had the power base he had against raw pace at that point  The pull off Dale Steyn     ,2021-09-23T15:58:08.000Z,USA,Not many Indian young players had the power base he had against raw pace at that point. The pull off Dale Steyn.....,[],[],[],[],,
422,en,1441068554095190023,1307548939550294017, MarissaSelvig The Evil Luciferians run every top agency in our government now They are busy  corralling  humans as they see fit It s sick ,1441070287307436045,False, MarissaSelvig The Evil Luciferians run every top agency in our government now They are busy  corralling  humans as they see fit It s sick ,2021-09-23T16:01:44.000Z,USA,"@MarissaSelvig The Evil Luciferians run every top agency in our government now.

They are busy ""corralling"" humans as they see fit.

It's sick.",[],[],['MarissaSelvig'],['https://t.co/XpeOyNjd4j'],,
423,en,1441068554095190023,1307548939550294017, EllisWa38451751 Would we be surprised if that was the case  Our world is upside down ,1441069880212557825,False, EllisWa38451751 Would we be surprised if that was the case  Our world is upside down ,2021-09-23T16:00:07.000Z,USA,@EllisWa38451751 Would we be surprised if that was the case? Our world is upside down.,[],[],['EllisWa38451751'],[],,
424,en,1441068515167903752,22872768, YWN The only people you know that really need to be getting is military  Greyhound  and ambulance  and first responders We re making sure that the medical personnel have gas to go to work r k and are equipped in case of emergency  Thank u ,1441070782415732745,False, YWN The only people you know that really need to be getting is military  Greyhound  and ambulance  and first responders We re making sure that the medical personnel have gas to go to work r k and are equipped in case of emergency  Thank u ,2021-09-23T16:03:42.000Z,USA,"@YWN The only people you know that really need to be getting is military, Greyhound, and ambulance, and first responders
 We're making sure that the medical personnel have gas to go to work r k and are equipped in case of emergency. Thank u!",[],[],['YWN'],['https://t.co/4f4RCoe1e1'],,
425,en,1441068415829954569,2784660775, Realralphieboy Well she probably needed 4  5 tops ,1441078244174872578,False, Realralphieboy Well she probably needed 4  5 tops ,2021-09-23T16:33:22.000Z,USA,"@Realralphieboy Well she probably needed 4, 5 tops!",[],[],['Realralphieboy'],[],,
426,en,1441068103668883462,527147916, Spazemunky  angryirishmac Leagues rules  dont follow them and ruin your career potentially or opportunity  To me its just stupid ,1441087591185453057,False, Spazemunky  angryirishmac Leagues rules  dont follow them and ruin your career potentially or opportunity  To me its just stupid ,2021-09-23T17:10:30.000Z,USA,"@Spazemunky @angryirishmac Leagues rules, dont follow them and ruin your career potentially or opportunity? To me its just stupid.",[],[],"['Spazemunky', 'angryirishmac']",[],,
427,en,1441068103668883462,527147916, angryirishmac  DynoDangle I’m constantly struggling to stay apolitical on Twitter  This last year has really made it difficult,1441084698583699467,False, angryirishmac  DynoDangle I’m constantly struggling to stay apolitical on Twitter  This last year has really made it difficult,2021-09-23T16:59:00.000Z,USA,@angryirishmac @DynoDangle I’m constantly struggling to stay apolitical on Twitter. This last year has really made it difficult,[],[],"['angryirishmac', 'DynoDangle']",[],,
428,en,1441068103668883462,527147916, DynoDangle  Spazemunky His choice having his freedom  He knows the consequences and still made the choice  He is an adult ,1441084364272504843,False, DynoDangle  Spazemunky His choice having his freedom  He knows the consequences and still made the choice  He is an adult ,2021-09-23T16:57:41.000Z,USA,@DynoDangle @Spazemunky His choice having his freedom. He knows the consequences and still made the choice. He is an adult.,[],[],"['DynoDangle', 'Spazemunky']",[],,
429,en,1441068080529035277,235518736, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Flame anus  What the actual fucking power is that  Sounds bad ,1441098824894742531,False, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Flame anus  What the actual fucking power is that  Sounds bad ,2021-09-23T17:55:08.000Z,USA,@arseblog @YankeeGunner @jamesbenge @7amkickoff @oh_that_crab Flame anus? What the actual fucking power is that? Sounds bad!,[],[],"['arseblog', 'YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
430,en,1441068080529035277,235518736, jamesbenge  TheM L G “In a simulated season on FIFA 22  Graham Potter’s Brighton led the Premier League in xG  amp  crashed the Champions League party  Here’s how they can use that model to reach Europe in real life ”,1441090813652439043,False, jamesbenge  TheM L G “In a simulated season on FIFA 22  Graham Potter’s Brighton led the Premier League in xG  amp  crashed the Champions League party  Here’s how they can use that model to reach Europe in real life ”,2021-09-23T17:23:18.000Z,USA,"@jamesbenge @TheM_L_G “In a simulated season on FIFA 22, Graham Potter’s Brighton led the Premier League in xG &amp; crashed the Champions League party. Here’s how they can use that model to reach Europe in real life:”",[],[],"['jamesbenge', 'TheM_L_G']",['https://t.co/yahEuAvzg2'],,
431,en,1441068080529035277,235518736, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab I think we all know  https   t co d4hbhaPIpH,1441090671314489352,False, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab I think we all know  https   t co d4hbhaPIpH,2021-09-23T17:22:44.000Z,USA,@YankeeGunner @arseblog @jamesbenge @7amkickoff @oh_that_crab I think we all know. https://t.co/d4hbhaPIpH,[],[],"['YankeeGunner', 'arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
432,en,1441068080529035277,235518736, gunnerpunner  YankeeGunner  jamesbenge  7amkickoff  oh that crab  arseblog PES was always the game I played when I wanted  real world  mechanics  FIFA was the one I played when I wanted to win 6 0 ,1441089065302958081,False, gunnerpunner  YankeeGunner  jamesbenge  7amkickoff  oh that crab  arseblog PES was always the game I played when I wanted  real world  mechanics  FIFA was the one I played when I wanted to win 6 0 ,2021-09-23T17:16:21.000Z,USA,"@gunnerpunner @YankeeGunner @jamesbenge @7amkickoff @oh_that_crab @arseblog PES was always the game I played when I wanted ""real world"" mechanics. FIFA was the one I played when I wanted to win 6-0.",[],[],"['gunnerpunner', 'YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab', 'arseblog']",['https://t.co/lPCzydCR9X'],,
433,en,1441068080529035277,235518736, 0luwasepe  YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab Taint misbehaving ,1441088755377397762,False, 0luwasepe  YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab Taint misbehaving ,2021-09-23T17:15:08.000Z,USA,@0luwasepe @YankeeGunner @TwoBitVisionary @arseblog @jamesbenge @oh_that_crab Taint misbehaving?,[],[],"['0luwasepe', 'YankeeGunner', 'TwoBitVisionary', 'arseblog', 'jamesbenge', 'oh_that_crab']",[],,
434,en,1441068080529035277,235518736, 7amkickoff  YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab When ain t they ,1441088484672872455,False, 7amkickoff  YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  oh that crab When ain t they ,2021-09-23T17:14:03.000Z,USA,@7amkickoff @YankeeGunner @TwoBitVisionary @arseblog @jamesbenge @oh_that_crab When ain't they?,[],[],"['7amkickoff', 'YankeeGunner', 'TwoBitVisionary', 'arseblog', 'jamesbenge', 'oh_that_crab']",[],,
435,en,1441068080529035277,235518736, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Press a to throw pizza,1441088330372845574,False, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Press a to throw pizza,2021-09-23T17:13:26.000Z,USA,@arseblog @YankeeGunner @jamesbenge @7amkickoff @oh_that_crab Press a to throw pizza,[],[],"['arseblog', 'YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
436,en,1441068080529035277,235518736, loggyrobb  arseblog  jamesbenge It s nicer in a lot of ways but the gameplay is just not the one ,1441088246985805832,False, loggyrobb  arseblog  jamesbenge It s nicer in a lot of ways but the gameplay is just not the one ,2021-09-23T17:13:06.000Z,USA,@loggyrobb @arseblog @jamesbenge It's nicer in a lot of ways but the gameplay is just not the one.,[],[],"['loggyrobb', 'arseblog', 'jamesbenge']",[],,
437,en,1441068080529035277,235518736, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Y all are really ignoring the best one of these abilities in the replies though Sexy massacre  I would give all my players Sexy Massacre  You d never lose a match ,1441088199774793732,False, arseblog  YankeeGunner  jamesbenge  7amkickoff  oh that crab Y all are really ignoring the best one of these abilities in the replies though Sexy massacre  I would give all my players Sexy Massacre  You d never lose a match ,2021-09-23T17:12:55.000Z,USA,"@arseblog @YankeeGunner @jamesbenge @7amkickoff @oh_that_crab Y'all are really ignoring the best one of these abilities in the replies though.

Sexy massacre. I would give all my players Sexy Massacre. You'd never lose a match.",[],[],"['arseblog', 'YankeeGunner', 'jamesbenge', '7amkickoff', 'oh_that_crab']",['https://t.co/h08tZ879yz'],,
438,en,1441068080529035277,235518736, YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  7amkickoff  oh that crab Pretty sure you re supposed to throw a  sponsored or a  ad on that one  For integrity purposes ,1441087982056787968,False, YankeeGunner  TwoBitVisionary  arseblog  jamesbenge  7amkickoff  oh that crab Pretty sure you re supposed to throw a  sponsored or a  ad on that one  For integrity purposes ,2021-09-23T17:12:03.000Z,USA,@YankeeGunner @TwoBitVisionary @arseblog @jamesbenge @7amkickoff @oh_that_crab Pretty sure you're supposed to throw a #sponsored or a #ad on that one. For integrity purposes.,[],[],"['YankeeGunner', 'TwoBitVisionary', 'arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",['https://t.co/Ewh4NJMIum'],,
439,en,1441068080529035277,235518736, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab And Auba’s flying lambo of course,1441087727689031681,False, YankeeGunner  arseblog  jamesbenge  7amkickoff  oh that crab And Auba’s flying lambo of course,2021-09-23T17:11:03.000Z,USA,@YankeeGunner @arseblog @jamesbenge @7amkickoff @oh_that_crab And Auba’s flying lambo of course,[],[],"['YankeeGunner', 'arseblog', 'jamesbenge', '7amkickoff', 'oh_that_crab']",[],,
