,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
390,es,LuisaAlcalde,208699970,True,1271924217328492544,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 13 de junio de 2020 https://t.co/MxyujtEZmo,[],['ProgramasBienestar'],[],['https://t.co/MxyujtEZmo'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   13 de junio de 2020 https   t co MxyujtEZmo,2020-06-13 22:00:00,
391,es,LuisaAlcalde,208699970,True,1271561966146842624,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 12 de junio de 2020 https://t.co/z34dJoezSz,[],['ProgramasBienestar'],[],['https://t.co/z34dJoezSz'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   12 de junio de 2020 https   t co z34dJoezSz,2020-06-12 22:00:00,
392,es,LuisaAlcalde,208699970,True,1271527181441794050,"Hoy en la Comisión Intersecretarial para la Prevención y Erradicación del Trabajo Infantil (CITI) celebrada en el marco del Día Mundial contra el Trabajo infantil, acordamos la creación de un grupo de trabajo emergente por el COVID-19 y de la red nacional de comisiones locales. https://t.co/V0FqReU6WW",[],[],[],[],Mexico,Hoy en la Comisión Intersecretarial para la Prevención y Erradicación del Trabajo Infantil  CITI  celebrada en el marco del Día Mundial contra el Trabajo infantil  acordamos la creación de un grupo de trabajo emergente por el COVID 19 y de la red nacional de comisiones locales  https   t co V0FqReU6WW,2020-06-12 20:00:00,
393,es,LuisaAlcalde,208699970,True,1271202211112955905,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 11 de junio de 2020 https://t.co/mRrvDHgjAN,[],['ProgramasBienestar'],[],['https://t.co/mRrvDHgjAN'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   11 de junio de 2020 https   t co mRrvDHgjAN,2020-06-11 22:00:00,
394,es,LuisaAlcalde,208699970,True,1270901124820643841,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 10 de junio de 2020 https://t.co/04mGxBKneT,[],['ProgramasBienestar'],[],['https://t.co/04mGxBKneT'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   10 de junio de 2020 https   t co 04mGxBKneT,2020-06-11 02:00:00,
395,es,LuisaAlcalde,208699970,True,1270845222776213505,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 10 de junio de 2020 https://t.co/cQoexJn33a,[],['ProgramasBienestar'],[],['https://t.co/cQoexJn33a'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   10 de junio de 2020 https   t co cQoexJn33a,2020-06-10 22:00:00,
396,es,LuisaAlcalde,208699970,True,1270840290035691522,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 10 de junio de 2020 https://t.co/m7Nhj5rIP6,[],['ProgramasBienestar'],[],['https://t.co/m7Nhj5rIP6'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   10 de junio de 2020 https   t co m7Nhj5rIP6,2020-06-10 22:00:00,
397,es,LuisaAlcalde,208699970,True,1270474766999146496,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 9 de junio de 2020 https://t.co/KHZ09To3q4,[],['ProgramasBienestar'],[],['https://t.co/KHZ09To3q4'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   9 de junio de 2020 https   t co KHZ09To3q4,2020-06-09 22:00:00,
398,es,LuisaAlcalde,208699970,True,1270112560717561856,Avances y Resultados de los #ProgramasBienestar y Reactivación Económica | 8 de junio de 2020 https://t.co/JQprL4iIPU,[],['ProgramasBienestar'],[],['https://t.co/JQprL4iIPU'],Mexico,Avances y Resultados de los  ProgramasBienestar y Reactivación Económica   8 de junio de 2020 https   t co JQprL4iIPU,2020-06-08 22:00:00,
399,es,LuisaAlcalde,208699970,True,1270101249698852866,"Hoy por la mañana informamos que ante la #NuevaNormalidad, la STPS continúa inspeccionando a empresas que realizan las nuevas actividades esenciales y también aquellas empresas que el IMSS reporta con mayor número de incapacidad por enfermedades respiratorias. https://t.co/mG8DfUU1lp",['8D'],['NuevaNormalidad'],[],[],Mexico,Hoy por la mañana informamos que ante la  NuevaNormalidad  la STPS continúa inspeccionando a empresas que realizan las nuevas actividades esenciales y también aquellas empresas que el IMSS reporta con mayor número de incapacidad por enfermedades respiratorias  https   t co mGfUU1lp,2020-06-08 21:00:00,
