,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_es,tweet_date,text_en
1258,es,SRE_mx,96144763,True,1392133484156751874,"📸Esta mañana arribaron, al @aicm_mx, 585 mil dosis de la vacuna contra el #COVID19 de @Pfizer.

Con este lote 🇲🇽 suma más de 27 millones de dosis recibidas para continuar con la campaña de vacunación. https://t.co/ybsuah7gZH","['🇲🇽', '📸']",['COVID19'],"['AICM_mx', 'pfizer']",[],Mexico,Esta mañana arribaron  al  aicm mx  585 mil dosis de la vacuna contra el  COVID19 de  Pfizer Con este lote  suma más de 27 millones de dosis recibidas para continuar con la campaña de vacunación  https   t co ybsuah7gZH,2021-05-11 15:00:00,
1259,es,SRE_mx,96144763,True,1392119714613170182,"▶️ Esta mañana, en la #ConferenciaPresidente, el canciller @m_ebrard informó sobre el estatus de la vacunación a nivel mundial. Con 22 países sin acceso a vacunas, 🇲🇽 aboga en todos los foros multilaterales para corregir esta desigualdad. https://t.co/GBualXildi","['▶️', '🇲🇽']",['ConferenciaPresidente'],['m_ebrard'],[],Mexico, Esta mañana  en la  ConferenciaPresidente  el canciller  m ebrard informó sobre el estatus de la vacunación a nivel mundial  Con 22 países sin acceso a vacunas   aboga en todos los foros multilaterales para corregir esta desigualdad  https   t co GBualXildi,2021-05-11 14:00:00,
1260,es,SRE_mx,96144763,True,1392094830092750852,"✍️«La complejidad de la relación 🇲🇽 -🇺🇸 requiere, por un lado, un diálogo constante y efectivo entre las distintas secretarías y agencias gubernamentales de ambos países», escribe @r_velascoa en @Excelsior.

https://t.co/MAF56aKBux","['✍️', '🇺🇸', '🇲🇽']",[],"['r_velascoa', 'Excelsior']",['https://t.co/MAF56aKBux'],Mexico,«La complejidad de la relación    requiere  por un lado  un diálogo constante y efectivo entre las distintas secretarías y agencias gubernamentales de ambos países»  escribe  r velascoa en  Excelsior https   t co MAF56aKBux,2021-05-11 13:00:00,
1261,en,SRE_mx,96144763,True,1391854420657328133,".@SRE_mx, on behalf of @GobiernoMX, expresses concern over the recent events in East Jerusalem and the potential eviction of Palestinian families from Sheikh Jarrah and Silwan. Mexico calls on all parties to reject violence and provocation.",['xp'],[],"['SRE_mx', 'GobiernoMX']",[],Mexico,,2021-05-10 21:00:00,  SRE mx  on behalf of  GobiernoMX  eresses concern over the recent events in East Jerusalem and the potential eviction of Palestinian families from Sheikh Jarrah and Silwan  Mexico calls on all parties to reject violence and provocation 
1262,es,SRE_mx,96144763,True,1391845705640198150,"El @GobiernoMX, a través de la @SRE_mx, expresa consternación por los recientes acontecimientos en Jerusalén Oriental y por posibles nuevos desalojos de familias palestinas en Sheikh Jarrah y Silwan. México llama a todas las partes a rechazar la violencia y la provocación.",['xp'],[],"['GobiernoMX', 'SRE_mx']",[],Mexico,El  GobiernoMX  a través de la  SRE mx  eresa consternación por los recientes acontecimientos en Jerusalén Oriental y por posibles nuevos desalojos de familias palestinas en Sheikh Jarrah y Silwan  México llama a todas las partes a rechazar la violencia y la provocación ,2021-05-10 20:00:00,
1263,es,SRE_mx,96144763,True,1391783673222021124,"▶️ Hoy celebramos a las mamás de México y a las que se encuentran en cualquier parte del mundo. 

¡Feliz #DíaDeLasMadres! https://t.co/gOt0XZPOUQ",['▶️'],['DíaDeLasMadres'],[],[],Mexico, Hoy celebramos a las mamás de México y a las que se encuentran en cualquier parte del mundo  ¡Feliz  DíaDeLasMadres  https   t co gOt0XZPOUQ,2021-05-10 16:00:00,
1264,es,SRE_mx,96144763,True,1391773986921537540,"▶️ Esta mañana arribó, al @aicm_mx, un lote del componente activo, equivalente a 5.7 millones de dosis de la vacuna contra el #COVID19 de @AstraZeneca, proveniente de Buenos Aires, Argentina 🇦🇷. https://t.co/pf578al5w5","['🇦🇷', '▶️']",['COVID19'],"['AICM_mx', 'AstraZeneca']",[],Mexico, Esta mañana arribó  al  aicm mx  un lote del componente activo  equivalente a 5 7 millones de dosis de la vacuna contra el  COVID19 de  AstraZeneca  proveniente de Buenos Aires  Argentina   https   t co pf578al5w5,2021-05-10 15:00:00,
1265,es,SRE_mx,96144763,True,1391449594672910337,"▶️ Él es @Tapirofoto, un fotógrafo mexicano que ha sido reconocido alrededor del mundo por sus impactantes fotografías, en especial de volcanes. 

¡Conócelo! https://t.co/7ZY5XcwtMg",['▶️'],[],['tapirofoto'],[],Mexico, Él es  Tapirofoto  un fotógrafo mexicano que ha sido reconocido alrededor del mundo por sus impactantes fotografías  en especial de volcanes  ¡Conócelo  https   t co 7ZY5XcwtMg,2021-05-09 18:00:00,
1266,es,SRE_mx,96144763,True,1391413877435510793,"El @GobiernoMX, a través de la @SRE_mx, envía una calurosa felicitación a la 🇪🇺 por la celebración del Día de Europa. https://t.co/nDa0TDBHq0",['🇪🇺'],[],"['GobiernoMX', 'SRE_mx']",[],Mexico,El  GobiernoMX  a través de la  SRE mx  envía una calurosa felicitación a la  por la celebración del Día de Europa  https   t co nDa0TDBHq0,2021-05-09 15:00:00,
1267,es,SRE_mx,96144763,True,1391211435389247491,"🙌🏼 Hoy se llevó a cabo con éxito la #JornadaSabatina de los consulados de México en EE. UU.

La @SRE_mx reafirma su compromiso con los mexicanos y mexicanas que viven en el extranjero.

#OrgulloDiplomaciaMX https://t.co/AefmT3mylV",['🙌🏼'],"['JornadaSabatina', 'OrgulloDiplomaciaMX']",['SRE_mx'],[],Mexico, Hoy se llevó a cabo con éxito la  JornadaSabatina de los consulados de México en EE  UU La  SRE mx reafirma su compromiso con los mexicanos y mexicanas que viven en el extranjero  OrgulloDiplomaciaMX https   t co AefmT3mylV,2021-05-09 02:00:00,
